,摘要,关键词,第一章,第二章,第三章,第四章,第五章,总词频,加权得分
无向,0,0,0,1,0,0,0,1,0.125
d数组,0,0,0,1,0,0,0,1,0.125
起始,0,0,0,1,0,0,0,1,0.125
路径权重,0,0,0,1,0,0,0,1,0.125
短路径节点,0,0,0,1,0,0,0,1,0.125
路径规划,0,0,0,1,0,0,0,1,0.125
非负图,0,0,0,1,0,0,0,1,0.125
短距离,0,0,0,1,0,0,0,1,0.125
贪心,0,0,0,1,0,0,0,1,0.125
ks,0,0,0,1,0,0,0,1,0.125
di,0,0,0,1,0,0,0,1,0.125
斯特拉,0,0,0,1,0,0,0,1,0.125
次优节点,0,0,0,1,0,0,0,1,0.125
最优节点,0,0,0,1,0,0,0,1,0.125
迭代,0,0,0,1,0,0,0,1,0.125
似然软译码算法,0,0,0,1,0,0,0,1,0.125
线性码块,0,0,0,1,0,0,0,1,0.125
搜索图形,0,0,0,1,0,0,0,1,0.125
搜索树算法,0,0,0,1,0,0,0,1,0.125
软信息,0,0,0,1,3,1,0,5,1.0916666666666668
分量译码器,0,0,0,1,50,6,0,57,13.658333333333333
viterbi算法,0,0,0,1,3,0,0,4,0.85
人工智能算法,0,0,0,1,0,0,0,1,0.125
调整,0,0,0,1,0,0,0,1,0.125
约束长度指数,0,0,0,1,0,0,0,1,0.125
译码速度,0,0,0,1,0,0,0,1,0.125
信道译码算法,0,0,0,1,1,0,0,2,0.3666666666666667
turbo编码器,0,0,0,0,6,6,0,12,2.9
分量编码器,0,0,0,0,7,4,0,11,2.658333333333333
删余矩阵,0,0,0,0,2,0,0,2,0.48333333333333334
复接器,0,0,0,0,2,0,0,2,0.48333333333333334
信息位,0,0,0,0,8,0,0,8,1.9333333333333333
并行级联结构,0,0,0,0,2,0,0,2,0.48333333333333334
误码平层,0,0,0,0,2,0,0,2,0.48333333333333334
并行级联,0,0,0,0,2,0,0,2,0.48333333333333334
编码速率,0,0,0,0,3,1,0,4,0.9666666666666667
码长,0,0,0,0,18,3,0,21,5.075
级联,0,0,0,0,1,0,0,1,0.24166666666666667
rsc,0,0,0,0,1,0,0,1,0.24166666666666667
递归系统卷积码,0,0,0,0,1,0,0,1,0.24166666666666667
随机编码,0,0,0,0,1,0,0,1,0.24166666666666667
级联卷积码,0,0,0,0,1,0,0,1,0.24166666666666667
并行,0,0,0,0,1,0,0,1,0.24166666666666667
turbo编码,0,0,0,0,2,3,0,5,1.2083333333333333
并行级联码,0,0,0,0,1,0,0,1,0.24166666666666667
hccc,0,0,0,0,1,0,0,1,0.24166666666666667
混合级联,0,0,0,0,1,0,0,1,0.24166666666666667
sccc,0,0,0,0,1,0,0,1,0.24166666666666667
串行级联,0,0,0,0,1,0,0,1,0.24166666666666667
pccc,0,0,0,0,2,0,0,2,0.48333333333333334
qpp交织器,0,0,0,0,8,1,0,9,2.175
交织地址,0,0,0,0,3,0,0,3,0.725
信息序列,0,0,0,0,3,0,0,3,0.725
码重,0,0,0,0,3,0,0,3,0.725
lte标准,0,0,0,0,1,0,0,1,0.24166666666666667
3gpp,0,0,0,0,2,0,0,2,0.48333333333333334
无冲突交织,0,0,0,0,1,0,0,1,0.24166666666666667
止匕,0,0,0,0,1,0,0,1,0.24166666666666667
硬件,0,0,0,0,2,3,0,5,1.2083333333333333
交织深度,0,0,0,0,1,0,0,1,0.24166666666666667
交织参数,0,0,0,0,1,0,0,1,0.24166666666666667
交织,0,0,0,0,2,0,0,2,0.48333333333333334
地址映射,0,0,0,0,1,0,0,1,0.24166666666666667
伪随机特性,0,0,0,0,1,0,0,1,0.24166666666666667
quadraticpermutationpolynomial,0,0,0,0,1,0,0,1,0.24166666666666667
qpp,0,0,0,0,2,0,0,2,0.48333333333333334
分组螺旋交织器,0,0,0,0,1,0,0,1,0.24166666666666667
伪随机交织器,0,0,0,0,1,0,0,1,0.24166666666666667
堆栈式交织器,0,0,0,0,1,0,0,1,0.24166666666666667
行列交织器,0,0,0,0,1,0,0,1,0.24166666666666667
turbo码纠错性能,0,0,0,0,1,0,0,1,0.24166666666666667
平均码重码字,0,0,0,0,1,0,0,1,0.24166666666666667
码字重量分布,0,0,0,0,1,0,0,1,0.24166666666666667
抵抗信道,0,0,0,0,1,0,0,1,0.24166666666666667
编码后序列,0,0,0,0,1,0,0,1,0.24166666666666667
外信息,0,0,0,0,22,7,0,29,7.008333333333334
先验信息,0,0,0,0,13,2,0,15,3.625
解交织,0,0,0,0,2,0,0,2,0.48333333333333334
译码过,0,0,0,0,2,0,0,2,0.48333333333333334
译码结构,0,0,0,0,1,0,0,1,0.24166666666666667
turbo码译码,0,0,0,0,2,0,0,2,0.48333333333333334
信道信息,0,0,0,0,4,1,0,5,1.2083333333333333
似然比,0,0,0,0,2,0,0,2,0.48333333333333334
解交织器,0,0,0,0,1,0,0,1,0.24166666666666667
编译码,0,0,0,0,2,0,0,2,0.48333333333333334
涡轮,0,0,0,0,1,0,0,1,0.24166666666666667
迭代循环,0,0,0,0,1,0,0,1,0.24166666666666667
urbo译码器,0,0,0,0,1,0,0,1,0.24166666666666667
尾比特,0,0,0,0,6,0,0,6,1.45
码率,0,0,0,0,5,2,0,7,1.6916666666666667
清零,0,0,0,0,3,0,0,3,0.725
移位寄存器,0,0,0,0,3,0,0,3,0.725
标准编码器,0,0,0,0,3,0,0,3,0.725
高信噪比,1,0,0,0,3,0,0,4,1.725
错误平层,0,0,0,0,1,0,0,1,0.24166666666666667
译码曲线,0,0,0,0,1,0,0,1,0.24166666666666667
始终周期,0,0,0,0,1,0,0,1,0.24166666666666667
有效码字,0,0,0,0,1,0,0,1,0.24166666666666667
编码码块,0,0,0,0,1,0,0,1,0.24166666666666667
编码器寄存器,0,0,0,0,2,0,0,2,0.48333333333333334
编码序列,0,0,0,0,1,0,0,1,0.24166666666666667
起始状态,0,0,0,0,1,0,0,1,0.24166666666666667
连续编码,0,0,0,0,1,0,0,1,0.24166666666666667
turbo码码率,0,0,0,0,1,0,0,1,0.24166666666666667
ds,0,0,0,0,1,0,0,1,0.24166666666666667
分量码编码,0,0,0,0,1,0,0,1,0.24166666666666667
编码类型,0,0,0,0,1,0,0,1,0.24166666666666667
标准译码器,0,0,0,0,1,0,0,1,0.24166666666666667
卷积码分量编码器,0,0,0,0,1,0,0,1,0.24166666666666667
递归系统,0,0,0,0,1,0,0,1,0.24166666666666667
并行级联编码器,0,0,0,0,1,0,0,1,0.24166666666666667
ccsds-turbo码编码器,0,0,0,0,1,0,0,1,0.24166666666666667
传输距离,1,0,0,0,1,1,0,3,1.4833333333333334
点对点,0,0,0,0,1,0,0,1,0.24166666666666667
函数,0,0,0,0,2,0,0,2,0.48333333333333334
错误概率,0,0,0,0,2,0,0,2,0.48333333333333334
度量差,0,0,0,0,4,1,0,5,1.2083333333333333
np,0,0,0,0,2,0,0,2,0.48333333333333334
比特队,0,0,0,0,1,0,0,1,0.24166666666666667
制表法,0,0,0,0,1,0,0,1,0.24166666666666667
自由距离,0,0,0,0,1,0,0,1,0.24166666666666667
分支路,0,0,0,0,1,0,0,1,0.24166666666666667
时间长度,0,0,0,0,1,0,0,1,0.24166666666666667
概率路径,0,0,0,0,1,0,0,1,0.24166666666666667
可靠,0,0,0,0,1,0,0,1,0.24166666666666667
译码信息,0,0,0,0,1,0,0,1,0.24166666666666667
似然比公式,0,0,0,0,1,0,0,1,0.24166666666666667
soft-output,0,0,0,0,2,0,0,2,0.48333333333333334
累积度量,0,0,0,0,1,1,0,2,0.48333333333333334
信道置信值,0,0,0,0,1,0,0,1,0.24166666666666667
士染工,0,0,0,0,1,0,0,1,0.24166666666666667
高斯公式,0,0,0,0,1,0,0,1,0.24166666666666667
瞥金组,0,0,0,0,1,0,0,1,0.24166666666666667
行警二,0,0,0,0,1,0,0,1,0.24166666666666667
仙网,0,0,0,0,1,0,0,1,0.24166666666666667
k-l时刻,0,0,0,0,1,0,0,1,0.24166666666666667
累加序列,0,0,0,0,1,0,0,1,0.24166666666666667
警口,0,0,0,0,1,0,0,1,0.24166666666666667
坡团,0,0,0,0,1,0,0,1,0.24166666666666667
-1时刻,0,0,0,0,1,0,0,1,0.24166666666666667
k时刻,0,0,0,0,1,0,0,1,0.24166666666666667
状态序列,0,0,0,0,1,0,0,1,0.24166666666666667
turbo,0,0,0,0,1,2,0,3,0.725
比特序列,0,0,0,0,1,0,0,1,0.24166666666666667
传输序列,0,0,0,0,1,0,0,1,0.24166666666666667
相对时刻值,0,0,0,0,1,0,0,1,0.24166666666666667
状态路径,0,0,0,0,1,0,0,1,0.24166666666666667
存储,0,0,0,0,2,0,0,2,0.48333333333333334
竞争路径度量值,0,0,0,0,1,0,0,1,0.24166666666666667
幸存路径度量值,0,0,0,0,1,0,0,1,0.24166666666666667
状态搜索,0,0,0,0,1,0,0,1,0.24166666666666667
射雪,0,0,0,0,1,0,0,1,0.24166666666666667
初始化度量,0,0,0,0,1,0,0,1,0.24166666666666667
零状态,0,0,0,0,1,0,0,1,0.24166666666666667
初始化时刻,0,0,0,0,1,0,0,1,0.24166666666666667
递归sova译码器,0,0,0,0,1,0,0,1,0.24166666666666667
向量,0,0,0,0,1,1,0,2,0.48333333333333334
相对时刻,0,0,0,0,1,0,0,1,0.24166666666666667
幸存路径度量,0,0,0,0,1,0,0,1,0.24166666666666667
sova幸存路径,0,0,0,0,1,0,0,1,0.24166666666666667
sova译码流程,0,0,0,0,1,0,0,1,0.24166666666666667
似然序列,0,0,0,0,1,0,0,1,0.24166666666666667
turbo码编译码器,0,0,0,0,1,0,0,1,0.24166666666666667
等号,0,0,0,0,3,0,0,3,0.725
前向,0,0,0,0,2,0,0,2,0.48333333333333334
状态转移概率,0,0,0,0,2,0,0,2,0.48333333333333334
联合概率,0,0,0,0,2,0,0,2,0.48333333333333334
因子,0,0,0,0,1,0,0,1,0.24166666666666667
lcytp,0,0,0,0,1,0,0,1,0.24166666666666667
lcxtut,0,0,0,0,1,0,0,1,0.24166666666666667
exp-utle,0,0,0,0,1,0,0,1,0.24166666666666667
产化,0,0,0,0,1,0,0,1,0.24166666666666667
后向,0,0,0,0,1,0,0,1,0.24166666666666667
初始值,0,0,0,0,1,0,0,1,0.24166666666666667
后向译码算法,0,0,0,0,1,0,0,1,0.24166666666666667
turbo码map算法,0,0,0,0,1,0,0,1,0.24166666666666667
后向概率,0,0,0,0,1,0,0,1,0.24166666666666667
时刻状态,0,0,0,0,1,0,0,1,0.24166666666666667
前向概率,0,0,0,0,1,0,0,1,0.24166666666666667
接收数据,0,0,0,0,1,0,0,1,0.24166666666666667
时刻t,0,0,0,0,1,0,0,1,0.24166666666666667
夕应,0,0,0,0,1,0,0,1,0.24166666666666667
状态度量值,0,0,0,0,1,0,0,1,0.24166666666666667
后向度量值,0,0,0,0,1,0,0,1,0.24166666666666667
前向度量值,0,0,0,0,2,0,0,2,0.48333333333333334
人力尸,0,0,0,0,1,0,0,1,0.24166666666666667
1map算法,0,0,0,0,1,0,0,1,0.24166666666666667
乘法,0,0,0,0,4,0,0,4,0.9666666666666667
查表,0,0,0,0,4,0,0,4,0.9666666666666667
译码精度,0,0,0,0,1,1,0,2,0.48333333333333334
最大度量值,0,0,0,0,1,0,0,1,0.24166666666666667
运算速度,0,0,0,0,1,1,0,2,0.48333333333333334
inwxj,0,0,0,0,1,0,0,1,0.24166666666666667
吞吐率,0,0,0,0,3,1,0,4,0.9666666666666667
查表操,0,0,0,0,1,0,0,1,0.24166666666666667
近似,0,0,0,0,1,0,0,1,0.24166666666666667
查表法,0,0,0,0,1,0,0,1,0.24166666666666667
中等号,0,0,0,0,1,0,0,1,0.24166666666666667
杂度,0,0,0,0,2,1,0,3,0.725
ian,0,0,0,0,1,0,0,1,0.24166666666666667
ac,0,0,0,0,2,0,0,2,0.48333333333333334
jacob,0,0,0,0,1,0,0,1,0.24166666666666667
雅阁比,0,0,0,0,1,0,0,1,0.24166666666666667
指数运算,0,0,0,0,2,0,0,2,0.48333333333333334
底数运算,0,0,0,0,1,0,0,1,0.24166666666666667
加法,0,0,0,0,3,0,0,3,0.725
比值信息,0,0,0,0,1,0,0,1,0.24166666666666667
比特判,0,0,0,0,1,0,0,1,0.24166666666666667
计算资源,0,0,0,0,1,0,0,1,0.24166666666666667
-log-map算法,0,0,0,0,2,0,0,2,0.48333333333333334
turbo码译码算法,0,0,0,0,3,0,0,3,0.725
后验概率算法,0,0,0,0,1,0,0,1,0.24166666666666667
后验概率纠错算法,0,0,0,0,1,0,0,1,0.24166666666666667
2map算法,0,0,0,0,1,0,0,1,0.24166666666666667
软判决信息,0,0,0,0,5,0,0,5,1.2083333333333333
存储量,2,0,0,0,1,0,0,3,2.2416666666666667
乘法运算,0,0,0,0,1,0,0,1,0.24166666666666667
反向修正长度,0,0,0,0,1,0,0,1,0.24166666666666667
编码长度,0,0,0,0,2,0,0,2,0.48333333333333334
损失程度,0,0,0,0,1,0,0,1,0.24166666666666667
路径算法,0,0,0,0,1,0,0,1,0.24166666666666667
软判决,0,0,0,0,2,3,0,5,1.2083333333333333
jacobian公式,0,0,0,0,1,0,0,1,0.24166666666666667
对数变换,0,0,0,0,1,0,0,1,0.24166666666666667
分支度量函数,0,0,0,0,1,0,0,1,0.24166666666666667
似然路径分支,0,0,0,0,1,0,0,1,0.24166666666666667
近似计算,0,0,0,0,1,0,0,1,0.24166666666666667
对数域变换,0,0,0,0,1,0,0,1,0.24166666666666667
判决值,0,0,0,0,1,0,0,1,0.24166666666666667
优先序列,0,0,0,0,15,0,0,15,3.625
尾随节点,0,0,0,0,10,0,0,10,2.4166666666666665
pq,0,0,0,0,5,0,0,5,1.2083333333333333
网格矩阵,0,0,0,0,3,0,0,3,0.725
扩展路径,0,0,0,0,2,0,0,2,0.48333333333333334
前向节点,0,0,0,0,2,0,0,2,0.48333333333333334
lazy-viterbi译码算法,0,0,0,0,6,0,0,6,1.45
似然路径度量值,0,0,0,0,1,0,0,1,0.24166666666666667
turbo码分量译码器,0,0,0,0,3,0,0,3,0.725
lazy-viterbi算法,0,0,0,0,11,0,0,11,2.658333333333333
译码终止节点,0,0,0,0,1,0,0,1,0.24166666666666667
pq堆栈,0,0,0,0,1,0,0,1,0.24166666666666667
初始化优先序列,0,0,0,0,1,0,0,1,0.24166666666666667
输出符号,0,0,0,0,1,0,0,1,0.24166666666666667
非负分支度量值,0,0,0,0,1,0,0,1,0.24166666666666667
新插入节点,0,0,0,0,1,0,0,1,0.24166666666666667
译码网格路径,0,0,0,0,1,0,0,1,0.24166666666666667
译码序列,0,0,0,0,1,0,0,1,0.24166666666666667
尾随节点灯,0,0,0,0,1,0,0,1,0.24166666666666667
译码格,0,0,0,0,1,0,0,1,0.24166666666666667
格图向量,0,0,0,0,1,0,0,1,0.24166666666666667
路径度量,0,0,0,0,1,0,0,1,0.24166666666666667
累加度量值,0,0,0,0,1,0,0,1,0.24166666666666667
shadownodes,0,0,0,0,1,0,0,1,0.24166666666666667
指针,0,0,0,0,1,0,0,1,0.24166666666666667
priorityqueue,0,0,0,0,1,0,0,1,0.24166666666666667
tre,0,0,0,0,1,0,0,1,0.24166666666666667
译码网格图,0,0,0,0,1,0,0,1,0.24166666666666667
计算模块,0,0,0,0,1,0,0,1,0.24166666666666667
sova软,0,0,0,0,1,0,0,1,0.24166666666666667
译码块长度,0,0,0,0,2,0,0,2,0.48333333333333334
lazy-viterbi,0,0,0,0,5,0,0,5,1.2083333333333333
snr,0,0,0,0,7,4,0,11,2.658333333333333
似然译码准则,0,0,0,0,1,0,0,1,0.24166666666666667
平均扩展节点数,0,0,0,0,1,0,0,1,0.24166666666666667
信源,0,0,0,0,1,0,0,1,0.24166666666666667
编码多项式八进制,0,0,0,0,1,0,0,1,0.24166666666666667
平均节点个数,0,0,0,0,1,0,0,1,0.24166666666666667
信息符号,0,0,0,0,1,0,0,1,0.24166666666666667
lazy-viterbi译码,0,0,0,0,4,0,0,4,0.9666666666666667
a*译码,0,0,0,0,1,0,0,1,0.24166666666666667
lazy-,0,0,0,0,1,0,0,1,0.24166666666666667
数据流译码,0,0,0,0,1,0,0,1,0.24166666666666667
分支数量,0,0,0,0,1,0,0,1,0.24166666666666667
译码树,0,0,0,0,1,0,0,1,0.24166666666666667
搜索,0,0,0,0,1,0,0,1,0.24166666666666667
低复杂度译码算法,0,0,0,0,1,0,0,1,0.24166666666666667
回溯路径,0,0,0,0,1,0,0,1,0.24166666666666667
ml路径,0,0,0,0,4,0,0,4,0.9666666666666667
软输出信息,0,0,0,0,2,0,0,2,0.48333333333333334
度量差值,0,0,0,0,2,0,0,2,0.48333333333333334
译码性能仿真,0,0,0,0,3,0,0,3,0.725
turbo码译码器,0,0,0,0,1,7,0,8,1.9333333333333333
插删操作,0,0,0,0,1,0,0,1,0.24166666666666667
队列,0,0,0,0,1,0,0,1,0.24166666666666667
正数,0,0,0,0,1,1,0,2,0.48333333333333334
参数,0,0,0,0,3,1,0,4,0.9666666666666667
队列长度,0,0,0,0,3,0,0,3,0.725
分支度量差值队列,0,0,0,0,2,0,0,2,0.48333333333333334
简化参数,0,0,0,0,1,0,0,1,0.24166666666666667
内信息,0,0,0,0,1,0,0,1,0.24166666666666667
相关性,0,0,0,0,1,0,0,1,0.24166666666666667
修正因子,0,0,0,0,1,0,0,1,0.24166666666666667
迭代次数,0,0,0,0,5,1,0,6,1.45
修正因子网,0,0,0,0,1,0,0,1,0.24166666666666667
算外信息,0,0,0,0,1,0,0,1,0.24166666666666667
普通节点,0,0,0,0,1,0,0,1,0.24166666666666667
亥贝,0,0,0,0,1,0,0,1,0.24166666666666667
近似公式,0,0,0,0,1,0,0,1,0.24166666666666667
max-log,0,0,0,0,1,0,0,1,0.24166666666666667
llr值,0,0,0,0,1,0,0,1,0.24166666666666667
路径度量差值,0,0,0,0,1,0,0,1,0.24166666666666667
llr边界,0,0,0,0,1,0,0,1,0.24166666666666667
路径节点,0,0,0,0,1,0,0,1,0.24166666666666667
搜索机制,0,0,0,0,1,0,0,1,0.24166666666666667
实心圆,0,0,0,0,1,0,0,1,0.24166666666666667
hmea,0,0,0,0,1,0,0,1,0.24166666666666667
节点路径,0,0,0,0,1,0,0,1,0.24166666666666667
节点ml路径,0,0,0,0,1,0,0,1,0.24166666666666667
ml分支,0,0,0,0,1,0,0,1,0.24166666666666667
宽度,0,0,0,0,1,0,0,1,0.24166666666666667
trimmingsova,0,0,0,0,1,0,0,1,0.24166666666666667
低复杂度sova算法,0,0,0,0,1,0,0,1,0.24166666666666667
trimming,0,0,0,0,1,0,0,1,0.24166666666666667
时延,0,0,0,0,2,1,0,3,0.725
算法复杂度,0,0,0,0,1,0,0,1,0.24166666666666667
低复杂度,1,1,0,1,3,6,0,12,5.3
译码性能曲线,0,0,0,0,4,1,0,5,1.2083333333333333
简化因子,0,0,0,0,7,1,0,8,1.9333333333333333
分支度量差值,0,0,0,0,2,0,0,2,0.48333333333333334
ber仿真曲线,0,0,0,0,2,0,0,2,0.48333333333333334
外信息修正因子,0,0,0,0,2,0,0,2,0.48333333333333334
性能仿真,1,0,0,0,2,2,0,5,1.9666666666666668
低复杂度turbo译码,0,0,0,0,2,1,0,3,0.725
idb,0,0,0,0,1,0,0,1,0.24166666666666667
译码性能损失,0,0,0,0,1,1,0,2,0.48333333333333334
ber,0,0,0,0,1,1,0,2,0.48333333333333334
译码存储空间,0,0,0,0,1,0,0,1,0.24166666666666667
比特软,0,0,0,0,1,0,0,1,0.24166666666666667
黑色,0,0,0,0,1,0,0,1,0.24166666666666667
紫色,0,0,0,0,1,0,0,1,0.24166666666666667
仿真性能,0,0,0,0,2,0,0,2,0.48333333333333334
比较器,0,0,0,0,1,0,0,1,0.24166666666666667
加法器,0,0,0,0,1,1,0,2,0.48333333333333334
查表操作,0,0,0,0,1,0,0,1,0.24166666666666667
性能仿真曲线,0,0,0,0,1,2,0,3,0.725
点线,0,0,0,0,1,0,0,1,0.24166666666666667
蓝色虚线,0,0,0,0,1,0,0,1,0.24166666666666667
码率编码,0,0,0,0,1,0,0,1,0.24166666666666667
sovam,0,0,0,0,7,0,0,7,1.6916666666666667
仿真曲线,0,0,0,0,1,0,0,1,0.24166666666666667
t-sova.,0,0,0,0,1,0,0,1,0.24166666666666667
gpp标准,0,0,0,0,1,0,0,1,0.24166666666666667
turbo码结构,0,0,0,0,1,0,0,1,0.24166666666666667
exit图,0,0,0,0,5,0,0,5,1.2083333333333333
短码,0,0,0,0,3,0,0,3,0.725
外信息传递特征曲线,0,0,0,0,3,0,0,3,0.725
收敛门限,0,0,0,0,2,0,0,2,0.48333333333333334
多项式,0,0,0,0,2,0,0,2,0.48333333333333334
外信息传递特征,0,0,0,0,2,0,0,2,0.48333333333333334
互信息,1,0,0,0,2,0,0,3,1.4833333333333334
it,0,0,0,0,2,0,0,2,0.48333333333333334
迭代收敛性能,0,0,0,0,2,0,0,2,0.48333333333333334
译码方案,0,0,0,0,1,0,0,1,0.24166666666666667
外信息传递过程,0,0,0,0,1,0,0,1,0.24166666666666667
迭代译码过程,0,0,0,0,1,0,0,1,0.24166666666666667
曲线,0,0,0,0,1,0,0,1,0.24166666666666667
中译码性能,0,0,0,0,1,0,0,1,0.24166666666666667
收敛速度,0,0,0,0,1,0,0,1,0.24166666666666667
互信息传输,0,0,0,0,1,0,0,1,0.24166666666666667
互信息转移曲线,0,0,0,0,1,0,0,1,0.24166666666666667
t-sova,0,0,0,0,2,4,0,6,1.45
odb,0,0,0,0,1,0,0,1,0.24166666666666667
a-odb分量译码器,0,0,0,0,1,0,0,1,0.24166666666666667
psova,0,0,0,0,1,0,0,1,0.24166666666666667
10码长,0,0,0,0,1,0,0,1,0.24166666666666667
odb分量译码器,0,0,0,0,1,0,0,1,0.24166666666666667
-a-odb分量译码器,0,0,0,0,1,0,0,1,0.24166666666666667
长码互信息传递,0,0,0,0,1,0,0,1,0.24166666666666667
互信息转移,0,0,0,0,1,0,0,1,0.24166666666666667
外信息传递图,0,0,0,0,1,0,0,1,0.24166666666666667
特征曲线,0,0,0,0,1,0,0,1,0.24166666666666667
迭代译码性能,0,0,0,0,1,0,0,1,0.24166666666666667
互信息传输性能,0,0,0,0,1,0,0,1,0.24166666666666667
队列简化因子,0,0,0,0,1,0,0,1,0.24166666666666667
蒙特卡洛仿真,0,0,0,0,1,0,0,1,0.24166666666666667
输出互信息,0,0,0,0,1,0,0,1,0.24166666666666667
纵坐标,0,0,0,0,1,0,0,1,0.24166666666666667
输入互信息,0,0,0,0,1,0,0,1,0.24166666666666667
横坐标,0,0,0,0,1,0,0,1,0.24166666666666667
turbo译码方,0,0,0,0,1,0,0,1,0.24166666666666667
传递特征曲线,0,0,0,0,1,0,0,1,0.24166666666666667
互信息转移度量,0,0,0,0,1,0,0,1,0.24166666666666667
exit图因心丸,0,0,0,0,1,0,0,1,0.24166666666666667
横纵坐标对换,0,0,0,0,1,0,0,1,0.24166666666666667
传递过程,0,0,0,0,1,0,0,1,0.24166666666666667
先验输,0,0,0,0,1,0,0,1,0.24166666666666667
fer,0,0,0,0,1,0,0,1,0.24166666666666667
extrinsicinformation,0,0,0,0,1,0,0,1,0.24166666666666667
收敛行,0,0,0,0,1,0,0,1,0.24166666666666667
系统位,0,0,0,0,1,0,0,1,0.24166666666666667
迭代译码机制,0,0,0,0,1,0,0,1,0.24166666666666667
扩展节点,0,0,0,0,5,2,0,7,1.6916666666666667
vam,0,0,0,0,3,0,0,3,0.725
内存消耗,0,0,0,0,3,0,0,3,0.725
平均回溯操作,0,0,0,0,2,0,0,2,0.48333333333333334
收敛行为,0,0,0,0,1,0,0,1,0.24166666666666667
t-sovam,0,0,0,0,1,0,0,1,0.24166666666666667
内存消耗量,0,0,0,0,1,0,0,1,0.24166666666666667
信噪比条,0,0,0,0,1,0,0,1,0.24166666666666667
信噪比条件,0,0,0,0,1,0,0,1,0.24166666666666667
平均扩展节点,0,0,0,0,1,0,0,1,0.24166666666666667
6144码长,0,0,0,0,1,0,0,1,0.24166666666666667
256码长,0,0,0,0,1,0,0,1,0.24166666666666667
4sova算法,0,0,0,0,1,0,0,1,0.24166666666666667
操作,0,0,0,0,1,0,0,1,0.24166666666666667
回溯操作,0,0,0,0,1,0,0,1,0.24166666666666667
回溯,0,0,0,0,1,0,0,1,0.24166666666666667
浮点性能仿真,0,0,0,0,1,0,0,1,0.24166666666666667
输出外信息,0,0,0,0,1,0,0,1,0.24166666666666667
码率校验比特,0,0,0,0,1,0,0,1,0.24166666666666667
交织器模块,0,0,0,0,1,0,0,1,0.24166666666666667
编译码器,0,0,0,0,1,0,0,1,0.24166666666666667
低复杂度turbo译码方,0,0,0,0,1,0,0,1,0.24166666666666667
帧结构,0,0,0,0,0,15,0,15,3.625
多径信道,0,0,0,0,0,11,0,11,2.658333333333333
导频,0,0,0,0,0,4,0,4,0.9666666666666667
数据时隙,0,0,0,0,0,4,0,4,0.9666666666666667
空时编码,0,0,0,0,0,4,0,4,0.9666666666666667
时隙,0,0,0,0,0,3,0,3,0.725
帧头,0,0,0,0,0,3,0,3,0.725
格雷互补序列,0,0,0,0,0,3,0,3,0.725
超远距离通信系统,0,0,0,0,0,3,0,3,0.725
mmse,0,0,0,0,0,8,0,8,1.9333333333333333
均衡模块,0,0,0,0,0,3,0,3,0.725
信道估计,0,0,0,0,0,2,0,2,0.48333333333333334
gcs同步符号,0,0,0,0,0,2,0,2,0.48333333333333334
多普勒频率,0,0,0,0,0,4,0,4,0.9666666666666667
重复结构,0,0,0,0,0,2,0,2,0.48333333333333334
多径衰落信道,0,0,0,0,0,3,0,3,0.725
天线,0,0,0,0,0,2,0,2,0.48333333333333334
空时块编码,0,0,0,0,0,2,0,2,0.48333333333333334
kbps,0,0,0,0,0,2,0,2,0.48333333333333334
传输速率,0,0,0,0,0,2,0,2,0.48333333333333334
鲁棒性,0,0,0,0,0,4,0,4,0.9666666666666667
通信算法,0,0,0,0,0,2,0,2,0.48333333333333334
超低信噪比,0,0,0,0,0,2,0,2,0.48333333333333334
低复杂度信道译码,0,0,0,0,0,2,0,2,0.48333333333333334
turbo译码单元,0,0,0,0,0,1,0,1,0.24166666666666667
维纳滤波,0,0,0,0,0,1,0,1,0.24166666666666667
滤波器,0,0,0,0,0,2,0,2,0.48333333333333334
均方误差,0,0,0,0,0,4,0,4,0.9666666666666667
发射信号,0,0,0,0,0,2,0,2,0.48333333333333334
输出信号,0,0,0,0,0,1,0,1,0.24166666666666667
最小均方误差算法,0,0,0,0,0,1,0,1,0.24166666666666667
均衡计算,0,0,0,0,0,1,0,1,0.24166666666666667
码间干扰,0,0,0,0,0,3,0,3,0.725
频域均衡技术,0,0,0,0,0,4,0,4,0.9666666666666667
滑动窗,0,0,0,0,0,1,0,1,0.24166666666666667
线性差值,0,0,0,0,0,1,0,1,0.24166666666666667
远距离传输,1,0,0,0,0,1,0,2,1.2416666666666667
块状导频,0,0,0,0,0,1,0,1,0.24166666666666667
发射信息,0,0,0,0,0,1,0,1,0.24166666666666667
发端,0,0,0,0,0,2,0,2,0.48333333333333334
信道响应值,0,0,0,0,0,1,0,1,0.24166666666666667
信道估计单元,0,0,0,0,0,1,0,1,0.24166666666666667
均衡结果,0,0,0,0,0,1,0,1,0.24166666666666667
频域均衡,0,0,0,0,0,7,0,7,1.6916666666666667
信道估计值,0,0,0,0,0,1,0,1,0.24166666666666667
解扰,0,0,0,0,0,1,0,1,0.24166666666666667
基带,0,0,0,0,0,1,0,1,0.24166666666666667
射频信号,0,0,0,0,0,1,0,1,0.24166666666666667
接收链路,0,0,0,0,0,1,0,1,0.24166666666666667
2datal,0,0,0,0,0,1,0,1,0.24166666666666667
datal,0,0,0,0,0,1,0,1,0.24166666666666667
ata,0,0,0,0,0,1,0,1,0.24166666666666667
多径功率,0,0,0,0,0,1,0,1,0.24166666666666667
