,摘要,关键词,第一章,第二章,第三章,第四章,第五章,第六章,总词频,加权得分
gtime,0,0,0,0,0,2,0,0,2,0.3625
小时数,0,0,0,0,0,2,0,0,2,0.3625
nhour,0,0,0,0,0,1,0,0,1,0.18125
ur,0,0,0,0,0,1,0,0,1,0.18125
gethourhalfo,0,0,0,0,0,1,0,0,1,0.18125
时间口,0,0,0,0,0,1,0,0,1,0.18125
时间,0,0,0,0,0,1,0,0,1,0.18125
地址,0,0,0,3,0,1,0,0,4,0.55625
job1,0,0,0,0,0,0,2,0,2,0.3625
el,0,0,0,0,0,0,2,0,2,0.3625
选代,0,0,0,0,0,0,1,0,1,0.18125
旧标签,0,0,0,0,0,0,1,0,1,0.18125
per,0,0,0,0,0,0,1,0,1,0.18125
job2,0,0,0,0,0,0,1,0,1,0.18125
标签信息,0,0,0,0,0,0,1,0,1,0.18125
递归迭代,0,0,0,0,0,0,1,0,1,0.18125
整数,0,0,0,0,0,0,1,0,1,0.18125
归迭代,0,0,0,0,0,0,1,0,1,0.18125
label,0,0,0,0,0,0,1,0,1,0.18125
new,0,0,0,0,0,0,1,0,1,0.18125
old,0,0,0,0,0,0,1,0,1,0.18125
neighbornodes,0,0,0,0,0,0,1,0,1,0.18125
node,0,0,0,0,0,0,1,0,1,0.18125
上报,0,0,0,0,2,0,0,0,2,0.3625
报文数据,0,0,1,0,2,0,0,0,3,0.4875
网络监控平台,0,0,1,0,5,0,0,0,6,1.03125
mac值,0,0,0,0,1,0,0,0,1,0.18125
虚拟身份号码,0,0,0,0,1,0,0,0,1,0.18125
虚拟身份类型,0,0,0,0,1,0,0,0,1,0.18125
身份类型,0,0,0,0,1,0,0,0,1,0.18125
主机,0,0,0,0,1,0,0,0,1,0.18125
探针设备号,0,0,0,0,1,0,0,0,1,0.18125
数值,0,0,0,0,1,0,0,0,1,0.18125
netidcount,0,0,0,0,1,0,0,0,1,0.18125
netidurl,0,0,0,0,1,0,0,0,1,0.18125
netidpass,0,0,0,0,1,0,0,0,1,0.18125
ou,0,0,0,0,1,0,0,0,1,0.18125
netida,0,0,0,0,1,0,0,0,1,0.18125
pinyi,0,0,0,0,1,0,0,0,1,0.18125
certcode,0,0,0,0,1,0,0,0,1,0.18125
rt,0,0,0,0,1,0,0,0,1,0.18125
customerid,0,0,0,0,1,0,0,0,1,0.18125
预处理,0,0,0,0,1,0,0,0,1,0.18125
分布式存储系统,0,0,1,0,1,0,0,0,2,0.30625
dns报文数据,0,0,0,0,1,0,0,0,1,0.18125
http报文数据,0,0,0,0,1,0,0,0,1,0.18125
平台,0,0,0,0,1,0,0,0,1,0.18125
处理架构,0,0,0,0,1,0,0,0,1,0.18125
mapreduce程序,0,0,0,0,0,1,0,0,1,0.18125
距离,0,0,0,18,0,0,0,0,18,2.25
生成树,0,0,0,11,0,0,0,0,11,1.375
始发点,0,0,0,7,0,0,0,0,7,0.875
最短路径,0,0,0,7,0,0,0,0,7,0.875
路径长度,0,0,0,4,0,0,0,0,4,0.5
最小生成树,0,0,0,4,0,0,0,0,4,0.5
distance,0,0,0,3,0,0,0,0,3,0.375
短路径,0,0,0,3,0,0,0,0,3,0.375
初始状态,0,0,0,3,0,0,0,0,3,0.375
节点集合,0,0,0,3,0,0,0,0,3,0.375
回路,0,0,0,3,0,0,0,0,3,0.375
nce,0,0,0,2,0,0,0,0,2,0.25
di,0,0,0,2,0,0,0,0,2,0.25
最短路径长度,0,0,0,2,0,0,0,0,2,0.25
diikstra算法,0,0,0,2,0,0,0,0,2,0.25
带权值,0,0,0,2,0,0,0,0,2,0.25
边集合,0,0,0,2,0,0,0,0,2,0.25
kruskal算法,0,0,0,2,0,0,0,0,2,0.25
边路,0,0,0,1,0,0,0,0,1,0.125
路径距离,0,0,0,1,0,0,0,0,1,0.125
动态规划,0,0,0,1,0,0,0,0,1,0.125
warshall算法,0,0,0,1,0,0,0,0,1,0.125
floyd-,0,0,0,1,0,0,0,0,1,0.125
负权值,0,0,0,1,0,0,0,0,1,0.125
佛洛伊德,0,0,0,1,0,0,0,0,1,0.125
floyd-warshall算法,0,0,0,1,0,0,0,0,1,0.125
出邻接点,0,0,0,1,0,0,0,0,1,0.125
常量,0,0,0,1,0,0,0,0,1,0.125
o算法,0,0,0,1,0,0,0,0,1,0.125
短路径长度,0,0,0,1,0,0,0,0,1,0.125
中间节点,0,0,0,1,0,0,0,0,1,0.125
递增,0,0,0,1,0,0,0,0,1,0.125
单源,0,0,0,1,0,0,0,0,1,0.125
迪杰斯特拉,0,0,0,1,0,0,0,0,1,0.125
diikstra,0,0,0,1,0,0,0,0,1,0.125
f算法,0,0,0,1,0,0,0,0,1,0.125
floyd-warshal1算法,0,0,0,1,0,0,0,0,1,0.125
d算法,0,0,0,1,0,0,0,0,1,0.125
空集,0,0,0,1,0,0,0,0,1,0.125
最小,0,0,0,1,0,0,0,0,1,0.125
nev,0,0,0,1,0,0,0,0,1,0.125
prim,0,0,0,1,0,0,0,0,1,0.125
prim算法,0,0,0,1,0,0,0,0,1,0.125
加权连通,0,0,0,1,0,0,0,0,1,0.125
子图,0,0,0,1,0,0,0,0,1,0.125
人际关系,0,0,0,1,0,0,0,0,1,0.125
社交网络,0,0,0,1,0,0,0,0,1,0.125
列数,0,0,0,2,0,0,0,0,2,0.25
列存储,0,0,0,2,0,0,0,0,2,0.25
mapreduce框架,0,0,0,1,0,0,0,0,1,0.125
大规模数据集,0,0,0,1,0,0,0,0,1,0.125
协同服务,0,0,0,1,0,0,0,0,1,0.125
文件存储系统,0,0,0,1,0,0,0,0,1,0.125
结构化存储层,0,0,0,1,0,0,0,0,1,0.125
hadoop体系,0,0,0,1,0,0,0,0,1,0.125
稀疏数据,0,0,0,1,0,0,0,0,1,0.125
压缩效率,0,0,0,1,0,0,0,0,1,0.125
压缩率,0,0,0,1,0,0,0,0,1,0.125
连续读取,0,0,0,1,0,0,0,0,1,0.125
随机读取,0,0,0,1,0,0,0,0,1,0.125
i/o次数,0,0,0,1,0,0,0,0,1,0.125
查询,0,0,0,1,0,0,0,0,1,0.125
非关系型数据存储,0,0,0,1,0,0,0,0,1,0.125
文件系统,0,0,0,3,0,0,0,0,3,0.375
存储方,0,0,0,1,0,0,0,0,1,0.125
bigtable,0,0,0,1,0,0,0,0,1,0.125
软件基金,0,0,0,1,0,0,0,0,1,0.125
非关系型数据库,0,0,0,1,0,0,0,0,1,0.125
googlebigtable,0,0,0,1,0,0,0,0,1,0.125
2hbase,0,0,0,1,0,0,0,0,1,0.125
网络出口,0,0,0,0,3,0,0,0,3,0.54375
内核,0,0,0,0,2,0,0,0,2,0.3625
监控平台,0,0,0,0,1,0,0,0,1,0.18125
服务业,0,0,0,0,1,0,0,0,1,0.18125
金融业,0,0,0,0,1,0,0,0,1,0.18125
网络流量探针,0,0,0,0,1,0,0,0,1,0.18125
postgresgl数据,0,0,0,0,1,0,0,0,1,0.18125
数据信息,0,0,0,0,1,0,0,0,1,0.18125
上网行,0,0,0,0,1,0,0,0,1,0.18125
络用户,0,0,0,0,1,0,0,0,1,0.18125
上网流量,0,0,0,0,1,0,0,0,1,0.18125
企业网,0,0,0,0,1,0,0,0,1,0.18125
网络数据采集模块,0,0,0,0,1,0,0,0,1,0.18125
性能,0,0,0,0,1,0,2,0,3,0.54375
算法时间复杂度,0,0,0,0,0,0,1,0,1,0.18125
初始元素,0,0,0,0,0,0,1,0,1,0.18125
服务质量,0,0,0,0,0,1,0,0,1,0.18125
用户行为分,0,0,0,0,0,1,0,0,1,0.18125
海量虚拟身份,0,0,0,0,0,1,0,0,1,0.18125
认证,0,0,0,0,0,1,0,0,1,0.18125
多媒体信息,0,0,0,5,0,0,0,0,5,0.625
社区,0,0,0,4,0,0,1,0,5,0.68125
文本分类,0,0,0,3,0,0,0,0,3,0.375
信息检索,0,0,0,3,0,0,0,0,3,0.375
相似度,0,0,0,2,0,0,0,0,2,0.25
类别,0,0,0,2,0,0,0,0,2,0.25
社区节点,0,0,0,1,0,0,0,0,1,0.125
循环迭代,0,0,0,1,0,0,0,0,1,0.125
网络节点,0,0,0,1,0,0,0,0,1,0.125
社区应用,0,0,0,1,0,0,0,0,1,0.125
子信息块,0,0,0,1,0,0,0,0,1,0.125
信息块,0,0,0,1,0,0,0,0,1,0.125
特征信息,0,0,0,1,0,0,0,0,1,0.125
颜色,0,0,0,1,0,0,0,0,1,0.125
子信息,0,0,0,1,0,0,0,0,1,0.125
关系模型,0,0,0,1,0,0,0,0,1,0.125
类标签,0,0,0,1,0,0,0,0,1,0.125
分类系统,0,0,0,1,0,0,0,0,1,0.125
概率,0,0,0,1,0,0,0,0,1,0.125
文本内容,0,0,0,1,0,0,0,0,1,0.125
机器语言,0,0,0,1,0,0,0,0,1,0.125
标记,0,0,0,1,0,0,0,0,1,0.125
算法程序,0,0,0,0,0,0,1,0,1,0.18125
datanode,0,0,0,3,2,0,0,0,5,0.7375
postgresql,0,0,0,0,1,0,0,0,1,0.18125
secondarynamenode,0,0,0,1,1,0,0,0,2,0.30625
namenode,0,0,0,9,1,0,0,0,10,1.30625
大数据分析,0,0,0,0,1,0,0,0,1,0.18125
写入,0,0,0,2,0,0,0,0,2,0.25
日志数据,0,0,0,2,0,0,0,0,2,0.25
分组,0,0,0,1,0,0,0,0,1,0.125
最值,0,0,0,1,0,0,0,0,1,0.125
汇总,0,0,0,1,0,0,0,0,1,0.125
一致性读取,0,0,0,1,0,0,0,0,1,0.125
更新率,0,0,0,1,0,0,0,0,1,0.125
分布式数据库,0,0,0,1,0,0,0,0,1,0.125
非关系型,0,0,0,1,0,0,0,0,1,0.125
关系数据库,0,0,0,1,0,0,0,0,1,0.125
读取,0,0,0,1,0,0,0,0,1,0.125
增量,0,0,0,1,0,0,0,0,1,0.125
数据计数器,0,0,0,1,0,0,0,0,1,0.125
点击流数据,0,0,0,1,0,0,0,0,1,0.125
批量分析,0,0,0,1,0,0,0,0,1,0.125
扫描,0,0,0,1,0,0,0,0,1,0.125
顺序读取,0,0,0,1,0,0,0,0,1,0.125
写入吞吐量,0,0,0,1,0,0,0,0,1,0.125
稀数据,0,0,0,1,0,0,0,0,1,0.125
顺序数据,0,0,0,1,0,0,0,0,1,0.125
产品维度数据,0,0,0,1,0,0,0,0,1,0.125
地理位置查找表,0,0,0,1,0,0,0,0,1,0.125
ip地址,0,0,0,1,0,0,0,0,1,0.125
人口数据,0,0,0,1,0,0,0,0,1,0.125
引用数据,0,0,0,1,0,0,0,0,1,0.125
hadop任务,0,0,0,1,0,0,0,0,1,0.125
存储数据,0,0,0,2,0,0,0,0,2,0.25
hive,0,0,0,1,0,0,0,0,1,0.125
海量数据处理,0,0,1,0,0,0,0,0,1,0.125
流量分析,0,0,1,0,0,0,0,0,1,0.125
分析系统,0,0,1,0,1,0,0,0,2,0.30625
数据采集模块,1,0,1,0,1,0,0,0,3,1.30625
经典算法,0,0,1,0,0,0,0,0,1,0.125
核心算法,0,0,1,0,0,0,0,0,1,0.125
编程模型,0,0,1,0,0,0,0,0,1,0.125
运行机制,0,0,1,0,0,0,0,0,1,0.125
regionserver,0,0,0,18,0,0,0,0,18,2.25
关键字,0,0,0,10,0,0,0,0,10,1.25
region服务器,0,0,0,5,0,0,0,0,5,0.625
gion,0,0,0,5,0,0,0,0,5,0.625
region,0,0,0,4,0,0,0,0,4,0.5
mn,0,0,0,4,0,0,0,0,4,0.5
请求,0,0,0,3,0,0,0,0,3,0.375
写操作,0,0,0,3,0,0,0,0,3,0.375
缓存,0,0,0,3,0,0,0,0,3,0.375
storefile数据文件,0,0,0,2,0,0,0,0,2,0.25
hlog,0,0,0,2,0,0,0,0,2,0.25
写入数据,0,0,0,2,0,0,0,0,2,0.25
启动时间,0,0,0,2,0,0,0,0,2,0.25
进程,0,0,0,2,0,0,0,0,2,0.25
startcode,0,0,0,2,0,0,0,0,2,0.25
inforserver,0,0,0,2,0,0,0,0,2,0.25
端口,0,0,0,2,0,0,0,0,2,0.25
regioninfo,0,0,0,2,0,0,0,0,2,0.25
serverstartcode,0,0,0,2,0,0,0,0,2,0.25
服务器线程,0,0,0,1,0,0,0,0,1,0.125
磁盘,0,0,0,1,0,0,0,0,1,0.125
存储量,0,0,0,1,0,0,0,0,1,0.125
持久化,0,0,0,1,0,0,0,0,1,0.125
hlog记录,0,0,0,1,0,0,0,0,1,0.125
数据回复,0,0,0,1,0,0,0,0,1,0.125
标志位,0,0,0,1,0,0,0,0,1,0.125
写入请求,0,0,0,1,0,0,0,0,1,0.125
regionserve,0,0,0,1,0,0,0,0,1,0.125
读数据,0,0,0,1,0,0,0,0,1,0.125
写数据流程,0,0,0,1,0,0,0,0,1,0.125
读取效率,0,0,0,1,0,0,0,0,1,0.125
位置感知特性,0,0,0,1,0,0,0,0,1,0.125
读取速度,0,0,0,1,0,0,0,0,1,0.125
网络时延,0,0,0,1,0,0,0,0,1,0.125
hdfs文件系统,0,0,0,1,0,0,0,0,1,0.125
hdfs客户端组件,0,0,0,1,0,0,0,0,1,0.125
数据读取,0,0,0,1,0,0,0,0,1,0.125
对应接口,0,0,0,1,0,0,0,0,1,0.125
b+树,0,0,0,1,0,0,0,0,1,0.125
用户表,0,0,0,1,0,0,0,0,1,0.125
读数据流程,0,0,0,1,0,0,0,0,1,0.125
内存,0,0,0,1,0,0,0,0,1,0.125
快速访问,0,0,0,1,0,0,0,0,1,0.125
regionserver信息,0,0,0,1,0,0,0,0,1,0.125
regionin,0,0,0,1,0,0,0,0,1,0.125
regionid,0,0,0,1,0,0,0,0,1,0.125
regionstartkey,0,0,0,1,0,0,0,0,1,0.125
元数据信息,0,0,0,1,0,0,0,0,1,0.125
跳转,0,0,0,1,0,0,0,0,1,0.125
寻址性能,0,0,0,1,0,0,0,0,1,0.125
region索引,0,0,0,1,0,0,0,0,1,0.125
fo,0,0,0,1,0,0,0,0,1,0.125
regionkey,0,0,0,1,0,0,0,0,1,0.125
columnl,0,0,0,1,0,0,0,0,1,0.125
root-表,0,0,0,1,0,0,0,0,1,0.125
hbase客户端,0,0,0,1,0,0,0,0,1,0.125
zookeeper服务器,0,0,0,1,0,0,0,0,1,0.125
hregionserver信息,0,0,0,1,0,0,0,0,1,0.125
表元数据表,0,0,0,1,0,0,0,0,1,0.125
根数据,0,0,0,1,0,0,0,0,1,0.125
hbase数据表,0,0,0,1,0,0,0,0,1,0.125
读写流程,0,0,0,1,0,0,0,0,1,0.125
虚拟身份a,0,0,0,0,0,4,0,0,4,0.725
虚拟身份d,0,0,0,0,0,2,0,0,2,0.3625
权重,0,0,0,0,0,2,0,0,2,0.3625
虚拟身份c,0,0,0,0,0,2,0,0,2,0.3625
关联度,0,0,0,0,0,1,0,0,1,0.18125
时间窗,0,0,0,0,0,1,0,0,1,0.18125
datanode节点,0,0,0,2,0,0,0,0,2,0.25
数据块,0,0,0,2,0,0,0,0,2,0.25
备份数,0,0,0,1,0,0,0,0,1,0.125
余备份,0,0,0,1,0,0,0,0,1,0.125
列表信息,0,0,0,1,0,0,0,0,1,0.125
工作节点,0,0,0,1,0,0,0,0,1,0.125
数据存储,0,0,0,1,0,0,0,0,1,0.125
no,0,0,0,1,0,0,0,0,1,0.125
3d,0,0,0,1,0,0,0,0,1,0.125
metadata快照,0,0,0,1,0,0,0,0,1,0.125
物理机器,0,0,0,1,0,0,0,0,1,0.125
hdfs交互性,0,0,0,1,0,0,0,0,1,0.125
metadata信息,0,0,0,1,0,0,0,0,1,0.125
热备份,0,0,0,1,0,0,0,0,1,0.125
secondarynamenode节点,0,0,0,1,0,0,0,0,1,0.125
namenode节点,0,0,0,1,0,0,0,0,1,0.125
secondaryname,0,0,0,1,0,0,0,0,1,0.125
文件数据,0,0,0,1,0,0,0,0,1,0.125
位置信息,0,0,0,1,0,0,0,0,1,0.125
本地磁盘,0,0,0,1,0,0,0,0,1,0.125
编辑日志文件,0,0,0,1,0,0,0,0,1,0.125
命名空间镜像文件,0,0,0,1,0,0,0,0,1,0.125
metadata,0,0,0,1,0,0,0,0,1,0.125
元数据,0,0,0,1,0,0,0,0,1,0.125
文件夹,0,0,0,1,0,0,0,0,1,0.125
hdfs系统,0,0,0,1,0,0,0,0,1,0.125
hdfs组件,0,0,0,1,0,0,0,0,1,0.125
虚拟身份合并,0,1,0,0,0,0,0,0,1,2.0
海量数据Hadoop,0,1,0,0,0,0,0,0,1,2.0
用户账号,2,0,0,0,0,0,0,0,2,2.0
虚假信息,2,0,0,0,0,0,0,0,2,2.0
基础平台,1,0,0,0,0,0,0,0,1,1.0
hdfsmapreduce,1,0,0,0,0,0,0,0,1,1.0
生活,1,0,0,0,0,0,0,0,1,1.0
互联网社区,1,0,0,0,0,0,0,0,1,1.0
网络生活,1,0,0,0,0,0,0,0,1,1.0
数字符号,1,0,0,0,0,0,0,0,1,1.0
虚拟表情,1,0,0,0,0,0,0,0,1,1.0
真实信息,1,0,0,0,0,0,0,0,1,1.0
分布式处理,1,0,0,0,0,0,0,0,1,1.0
hadoop云计算平台,1,0,0,0,0,0,0,0,1,1.0
