,摘要,关键词,第一章,第二章,第三章,第四章,第五章,总词频,加权得分
距离,0,0,0,0,0,3,0,3,0.725
紧密度,0,0,0,0,0,5,0,5,1.2083333333333333
随机游走模型,0,0,0,0,0,2,0,2,0.48333333333333334
介数中心性,0,0,0,0,0,5,0,5,1.2083333333333333
紧密度中心性,0,0,0,0,0,4,0,4,0.9666666666666667
度中心性,0,0,0,0,0,4,0,4,0.9666666666666667
收益,1,0,0,1,0,2,0,4,1.6083333333333334
成功率,0,0,0,0,0,1,0,1,0.24166666666666667
富度,0,0,0,0,0,1,0,1,0.24166666666666667
节点剩余,0,0,0,0,0,1,0,1,0.24166666666666667
节点度数,0,0,0,0,0,1,0,1,0.24166666666666667
可用带宽,0,0,0,0,0,1,0,1,0.24166666666666667
评价指,0,0,0,0,0,1,1,2,0.48333333333333334
拓扑连通性,0,0,0,0,0,1,0,1,0.24166666666666667
马尔科夫,0,0,0,0,0,1,0,1,0.24166666666666667
pagerank,0,0,0,0,0,1,0,1,0.24166666666666667
网页排名算法,0,0,0,0,0,1,0,1,0.24166666666666667
搜索引擎,0,0,0,0,0,1,0,1,0.24166666666666667
nk,0,0,0,0,0,1,0,1,0.24166666666666667
信息,0,0,0,1,1,4,0,6,1.3333333333333333
制网络,0,0,0,0,0,1,0,1,0.24166666666666667
中心性,0,0,0,0,0,6,0,6,1.45
位置信息,0,0,0,0,0,1,0,1,0.24166666666666667
局部网络,0,0,0,0,0,2,0,2,0.48333333333333334
度中心属性,0,0,0,0,0,1,0,1,0.24166666666666667
基本拓扑属性,0,0,0,0,0,1,0,1,0.24166666666666667
维度,0,0,0,0,1,6,0,7,1.6916666666666667
桥梁节点,0,0,0,0,0,2,0,2,0.48333333333333334
中心,0,0,0,0,0,1,0,1,0.24166666666666667
节点a,0,0,0,0,0,1,0,1,0.24166666666666667
总量,0,0,0,0,0,1,0,1,0.24166666666666667
贪婪算法,0,0,1,0,0,1,0,2,0.3666666666666667
节点勺,0,0,0,0,0,1,0,1,0.24166666666666667
降序,0,0,0,0,0,1,0,1,0.24166666666666667
重映射效果,0,0,0,0,0,1,0,1,0.24166666666666667
剩余带宽资源,0,0,0,0,0,2,0,2,0.48333333333333334
底层节点心,0,0,0,0,0,2,0,2,0.48333333333333334
收益比,0,0,0,0,0,1,0,1,0.24166666666666667
映射开销收益比,0,0,0,0,0,1,0,1,0.24166666666666667
过载重,0,0,0,0,0,1,0,1,0.24166666666666667
虚拟链路映射,0,0,0,0,0,1,0,1,0.24166666666666667
资源分配,0,0,0,0,0,1,0,1,0.24166666666666667
虚拟节点集合,0,0,0,0,0,1,0,1,0.24166666666666667
间均匀分布,0,0,0,0,5,5,0,10,2.4166666666666665
时间单位,0,0,0,0,2,3,0,5,1.2083333333333333
变异概率,0,0,0,0,1,0,0,1,0.24166666666666667
局部搜索能力,0,0,0,0,1,0,0,1,0.24166666666666667
阈值,0,0,0,0,1,2,0,3,0.725
个体数量,0,0,0,0,1,0,0,1,0.24166666666666667
指数分布,0,0,0,0,1,1,0,2,0.48333333333333334
均值,0,0,0,0,1,1,0,2,0.48333333333333334
泊松分布,0,0,0,0,1,1,0,2,0.48333333333333334
gt-itm工具,0,0,0,0,1,1,0,2,0.48333333333333334
实验参数,0,0,0,0,1,1,0,2,0.48333333333333334
跷跷板,0,0,0,0,0,7,1,8,1.9333333333333333
主动型算法,0,0,0,0,0,3,0,3,0.725
碎片化,1,0,0,0,0,7,0,8,2.6916666666666664
非重要节点,0,0,0,0,0,2,0,2,0.48333333333333334
距离因素,0,0,0,0,0,1,0,1,0.24166666666666667
重构,0,0,0,0,0,1,0,1,0.24166666666666667
虚拟网络服务,0,0,0,1,0,1,0,2,0.3666666666666667
主动型虚拟网络,0,0,0,0,0,1,0,1,0.24166666666666667
主动型策略,0,0,0,0,0,1,0,1,0.24166666666666667
被动型算法,0,0,0,0,0,1,0,1,0.24166666666666667
被动重映射,0,0,0,0,0,1,0,1,0.24166666666666667
主动重映射,0,0,0,0,0,1,0,1,0.24166666666666667
重映射机制,0,0,0,0,0,2,0,2,0.48333333333333334
负载阈值,0,0,0,0,0,1,0,1,0.24166666666666667
重映射操,0,0,0,0,0,2,0,2,0.48333333333333334
跷跷板问题,0,0,0,0,0,1,0,1,0.24166666666666667
网络资源,0,0,0,3,0,1,1,5,0.8583333333333334
参数,0,0,0,0,3,1,0,4,0.9666666666666667
二进制变量,0,0,0,0,2,0,0,2,0.48333333333333334
映射成本,0,0,0,1,1,0,0,2,0.3666666666666667
dijkstra,0,0,0,0,1,0,0,1,0.24166666666666667
迪杰斯特拉算法,0,0,0,0,1,0,0,1,0.24166666666666667
计算时间,0,0,0,0,1,0,0,1,0.24166666666666667
编号,0,0,0,0,1,0,0,1,0.24166666666666667
取值,0,0,0,0,1,1,0,2,0.48333333333333334
虚拟节点数量,0,0,0,0,1,0,0,1,0.24166666666666667
实数编码,0,0,0,0,1,0,0,1,0.24166666666666667
染色体编码,0,0,0,0,1,0,0,1,0.24166666666666667
基因编码,0,0,0,0,1,0,0,1,0.24166666666666667
速率,0,0,0,0,4,4,0,8,1.9333333333333333
到达速率,0,0,0,0,4,3,0,7,1.6916666666666667
平均重映射链路,0,0,0,0,0,4,0,4,0.9666666666666667
vnr,0,0,0,0,0,3,0,3,0.725
lgvnr,0,0,0,0,0,2,0,2,0.48333333333333334
达速率,0,0,0,0,1,2,0,3,0.725
收益开销,0,0,0,0,2,2,0,4,0.9666666666666667
数量,0,0,0,0,0,1,0,1,0.24166666666666667
连通,0,0,0,0,0,2,0,2,0.48333333333333334
负载率阈值,0,0,0,0,0,6,0,6,1.45
nrt,0,0,0,0,0,1,0,1,0.24166666666666667
重映射时间,0,0,0,0,0,1,0,1,0.24166666666666667
ne,0,0,0,0,0,1,0,1,0.24166666666666667
-vnr,0,0,0,0,0,1,0,1,0.24166666666666667
总长度,0,0,0,0,0,1,0,1,0.24166666666666667
重映射路径,0,0,0,0,0,1,0,1,0.24166666666666667
开销,0,0,0,0,0,1,0,1,0.24166666666666667
迁移位置,0,0,0,0,0,1,0,1,0.24166666666666667
vn,0,0,0,0,0,1,0,1,0.24166666666666667
性能分,0,0,2,0,1,1,0,4,0.7333333333333334
初始个体,0,0,0,0,7,0,0,7,1.6916666666666667
初始种群生成机制,0,0,0,0,3,0,0,3,0.725
生成速度,0,0,0,0,3,0,0,3,0.725
生成机制,0,0,0,0,2,0,0,2,0.48333333333333334
约束条件,0,0,1,5,3,0,0,9,1.475
链路资源约束条件,0,0,0,0,1,0,0,1,0.24166666666666667
周期型,0,0,0,0,4,0,0,4,0.9666666666666667
交叉点,0,0,0,0,3,0,0,3,0.725
元胞种群,0,0,0,0,3,0,0,3,0.725
复杂型,0,0,0,0,3,0,0,3,0.725
种群密度,0,0,0,0,3,0,0,3,0.725
空间坐标,0,0,0,0,4,0,0,4,0.9666666666666667
生物种群,0,0,0,0,3,0,0,3,0.725
稳定型,0,0,0,0,2,0,0,2,0.48333333333333334
演化,0,0,0,0,3,0,1,4,0.9666666666666667
邻居结构,0,0,0,0,2,0,0,2,0.48333333333333334
信息扩散速度,0,0,0,0,2,0,0,2,0.48333333333333334
矩阵,0,0,0,0,2,0,0,2,0.48333333333333334
t冲突,0,0,0,0,1,0,0,1,0.24166666666666667
重复序号,0,0,0,0,1,0,0,1,0.24166666666666667
匹配,0,0,0,0,1,0,0,1,0.24166666666666667
节点序号,0,0,0,0,3,0,0,3,0.725
交叉结,0,0,0,0,1,0,0,1,0.24166666666666667
交叉算子设计,0,0,0,0,1,0,0,1,0.24166666666666667
邻居空间,0,0,0,0,1,0,0,1,0.24166666666666667
变异步骤,0,0,0,0,2,0,0,2,0.48333333333333334
t时刻空间坐标,0,0,0,0,1,0,0,1,0.24166666666666667
周期型演化规,0,0,0,0,1,0,0,1,0.24166666666666667
周期型演化规则,0,0,0,0,1,0,0,1,0.24166666666666667
多峰,0,0,0,0,1,0,0,1,0.24166666666666667
寻优,0,0,0,0,3,0,0,3,0.725
进化过程,0,0,0,0,1,0,0,1,0.24166666666666667
稳定型演化规则,0,0,0,0,1,0,0,1,0.24166666666666667
杂中间状态,0,0,0,0,1,0,0,1,0.24166666666666667
秩序,0,0,0,0,1,0,0,1,0.24166666666666667
动态演化过程,0,0,0,0,1,0,0,1,0.24166666666666667
大自然规则,0,0,0,0,1,0,0,1,0.24166666666666667
静态空间,0,0,0,0,1,0,0,1,0.24166666666666667
生存资源,0,0,0,0,1,0,0,1,0.24166666666666667
密度,0,0,0,0,1,0,0,1,0.24166666666666667
集合心,0,0,0,0,1,0,0,1,0.24166666666666667
邻居个体,0,0,0,0,1,0,0,1,0.24166666666666667
上下边界,0,0,0,0,1,0,0,1,0.24166666666666667
周期型边界,0,0,0,0,1,0,0,1,0.24166666666666667
染色体邻居,0,0,0,0,1,0,0,1,0.24166666666666667
摻滲滲撐浄,0,0,0,0,1,0,0,1,0.24166666666666667
种群演化,0,0,0,0,4,0,0,4,0.9666666666666667
邻居规模,0,0,0,0,1,0,0,1,0.24166666666666667
摩尔型,0,0,0,0,1,0,0,1,0.24166666666666667
散速度,0,0,0,0,1,0,0,1,0.24166666666666667
信息扩,0,0,0,0,1,0,0,1,0.24166666666666667
冯诺依曼型,0,0,0,0,1,0,0,1,0.24166666666666667
邻域结构,0,0,0,0,1,0,0,1,0.24166666666666667
元胞晶格,0,0,0,0,1,0,0,1,0.24166666666666667
二进制位,0,0,0,0,1,0,0,1,0.24166666666666667
元胞遗传机制,0,0,0,0,1,0,0,1,0.24166666666666667
元胞自动机理论,0,0,0,0,1,0,0,1,0.24166666666666667
演变现,0,0,0,0,1,0,0,1,0.24166666666666667
空间模型,0,0,0,0,1,0,0,1,0.24166666666666667
动力系统,0,0,0,0,1,0,0,1,0.24166666666666667
大陆,0,0,0,0,1,0,0,1,0.24166666666666667
多样性,0,0,0,0,2,0,0,2,0.48333333333333334
隔离,0,0,0,0,1,0,0,1,0.24166666666666667
分布,0,0,0,0,1,0,0,1,0.24166666666666667
尔文,0,0,0,0,1,0,0,1,0.24166666666666667
传统遗传算法,0,0,1,0,1,0,0,2,0.3666666666666667
粒子,0,0,0,0,28,0,0,28,6.766666666666667
搜索,0,0,0,2,2,0,0,4,0.7333333333333334
粒子速度,0,0,0,0,9,0,0,9,2.175
空间,0,0,0,1,1,0,0,2,0.3666666666666667
半径粒子群算法,0,0,0,0,1,0,0,1,0.24166666666666667
最大代数,0,0,0,0,1,0,0,1,0.24166666666666667
循环迭代,0,0,0,0,1,0,0,1,0.24166666666666667
粒子位置,0,0,0,0,2,0,0,2,0.48333333333333334
惯性系数,0,0,0,0,1,0,0,1,0.24166666666666667
随机机制,0,0,0,0,1,0,0,1,0.24166666666666667
初始化粒子群,0,0,0,0,1,0,0,1,0.24166666666666667
优粒子,0,0,0,0,1,0,0,1,0.24166666666666667
前速度,0,0,0,0,1,0,0,1,0.24166666666666667
位置属性,0,0,0,0,1,0,0,1,0.24166666666666667
无线传感器,0,0,0,0,1,0,0,1,0.24166666666666667
调度,0,0,0,0,1,0,0,1,0.24166666666666667
云计算,0,0,1,4,1,0,0,6,0.8666666666666667
智能搜索算法,0,0,1,0,1,0,0,2,0.3666666666666667
捕食活动,0,0,0,0,1,0,0,1,0.24166666666666667
鸟群,0,0,0,0,1,0,0,1,0.24166666666666667
dy,0,0,0,0,1,0,0,1,0.24166666666666667
尼迪,0,0,0,0,1,0,0,1,0.24166666666666667
particleswarmoptimiza,0,0,0,0,1,0,0,1,0.24166666666666667
初始资源,0,0,0,0,0,3,0,3,0.725
重要性评价,0,0,0,0,0,2,0,2,0.48333333333333334
受率,0,0,0,0,0,1,0,1,0.24166666666666667
络拓扑,0,0,0,0,0,1,0,1,0.24166666666666667
初始资源量,0,0,0,0,0,2,0,2,0.48333333333333334
影响力,0,0,0,0,0,2,0,2,0.48333333333333334
早熟现象,0,0,0,0,2,0,0,2,0.48333333333333334
链路资源,0,0,0,2,2,0,0,4,0.7333333333333334
复杂,0,0,0,0,1,0,0,1,0.24166666666666667
请求到达速率,0,0,0,0,1,0,0,1,0.24166666666666667
vne-pso-gao,0,0,0,0,1,0,0,1,0.24166666666666667
复杂度,0,0,0,0,1,0,0,1,0.24166666666666667
ca,0,0,0,0,1,0,0,1,0.24166666666666667
底层链路资源,0,0,0,0,1,0,1,2,0.48333333333333334
性能表,0,0,0,0,1,0,0,1,0.24166666666666667
链路映射步骤,0,0,0,0,1,0,0,1,0.24166666666666667
映射方,0,0,0,1,2,0,0,3,0.6083333333333334
基因排序结构,0,0,0,0,1,0,0,1,0.24166666666666667
排序结构,0,0,0,0,1,0,0,1,0.24166666666666667
内部基因,0,0,0,0,1,0,0,1,0.24166666666666667
信息素,0,0,0,0,2,0,0,2,0.48333333333333334
信息素概,0,0,0,0,1,0,0,1,0.24166666666666667
蚁群算法,0,0,0,3,3,0,0,6,1.1
演化规,0,0,0,0,1,0,0,1,0.24166666666666667
元胞自动机模型,0,0,0,0,1,0,0,1,0.24166666666666667
父代选择,0,0,0,0,1,0,0,1,0.24166666666666667
轮盘赌机制,0,0,0,0,1,0,0,1,0.24166666666666667
最终映射,0,0,0,0,1,0,0,1,0.24166666666666667
对比算法,0,0,0,0,1,0,0,1,0.24166666666666667
性能表现,0,0,0,0,1,0,0,1,0.24166666666666667
多维度,0,0,0,0,0,0,1,1,0.24166666666666667
最优个体,0,0,0,0,1,0,1,2,0.48333333333333334
扩散能力,0,0,0,0,0,0,1,1,0.24166666666666667
负载不,0,0,0,0,0,0,1,1,0.24166666666666667
约束,1,0,1,0,0,0,1,3,1.3666666666666667
网络体系结构,0,0,0,0,0,0,1,1,0.24166666666666667
虚拟化,0,0,1,2,0,0,1,4,0.6166666666666667
网络流量,0,0,0,0,0,0,1,1,0.24166666666666667
文明,0,0,0,0,0,0,1,1,0.24166666666666667
信息素数,0,0,0,0,3,0,0,3,0.725
终止条件,0,0,0,0,1,0,0,1,0.24166666666666667
交叉操,0,0,0,0,1,0,0,1,0.24166666666666667
轮盘赌,0,0,0,0,1,0,0,1,0.24166666666666667
行重映射操作,0,0,0,0,0,1,0,1,0.24166666666666667
动态节点,0,0,0,0,0,1,0,1,0.24166666666666667
常数,0,0,0,0,0,2,0,2,0.48333333333333334
cpu,0,0,0,0,0,1,0,1,0.24166666666666667
ecpu,0,0,0,0,0,1,0,1,0.24166666666666667
权重,0,0,0,0,0,9,0,9,2.175
节点属性,0,0,0,0,0,7,0,7,1.6916666666666667
基本概率指派函数,0,0,0,0,0,10,0,10,2.4166666666666665
证据合成理论,0,0,0,0,0,5,0,5,1.2083333333333333
综合概率指派函数,0,0,0,0,0,3,0,3,0.725
折扣因子,0,0,0,0,0,3,0,3,0.725
证据,0,0,0,0,0,7,0,7,1.6916666666666667
概率指派函数,0,0,0,0,0,4,0,4,0.9666666666666667
介数,0,0,0,0,0,3,0,3,0.725
权重值,0,0,0,0,0,3,0,3,0.725
要性,1,0,0,0,0,2,0,3,1.4833333333333334
参考值,0,0,0,0,0,2,0,2,0.48333333333333334
d-s证据合成规则,0,0,0,0,0,5,0,5,1.2083333333333333
节点属性特征,0,0,0,0,0,1,0,1,0.24166666666666667
指标数,0,0,0,0,0,1,0,1,0.24166666666666667
平均分配,0,0,0,0,0,1,0,1,0.24166666666666667
基本信度,0,0,0,0,0,2,0,2,0.48333333333333334
基本信度值,0,0,0,0,0,2,0,2,0.48333333333333334
不确定信息,0,0,0,0,0,1,0,1,0.24166666666666667
确定性信息,0,0,0,0,0,1,0,1,0.24166666666666667
证据折扣因子,0,0,0,0,0,1,0,1,0.24166666666666667
证据折扣理论,0,0,0,0,0,1,0,1,0.24166666666666667
全局极值,0,0,0,0,0,1,0,1,0.24166666666666667
证据融合,0,0,0,0,0,1,0,1,0.24166666666666667
信度,0,0,0,0,0,1,0,1,0.24166666666666667
辨识框架,0,0,0,0,0,9,0,9,2.175
节点度,0,0,0,0,0,1,0,1,0.24166666666666667
计算量,0,0,0,0,0,1,0,1,0.24166666666666667
信息融合框架,0,0,0,0,0,1,0,1,0.24166666666666667
d-s证据理论,0,0,0,0,0,5,0,5,1.2083333333333333
节点重要性评价指标,0,0,0,0,0,1,0,1,0.24166666666666667
重要性评价指标,0,0,1,0,0,1,0,2,0.3666666666666667
d-s证据合成,0,0,0,0,0,1,0,1,0.24166666666666667
nz,0,0,0,0,0,1,0,1,0.24166666666666667
重要节点识别理论,0,0,0,0,0,1,0,1,0.24166666666666667
复杂网络,0,0,0,0,0,1,0,1,0.24166666666666667
映射约束条,0,0,0,1,0,0,0,1,0.125
单一映射约束,0,0,0,1,0,0,0,1,0.125
通路,0,0,0,1,0,0,0,1,0.125
链路带宽约束,0,0,0,1,0,0,0,1,0.125
计算资源量,0,0,0,1,0,0,0,1,0.125
计算,0,0,0,1,0,0,0,1,0.125
节点容量约束,0,0,0,1,0,0,0,1,0.125
apn,0,0,0,5,0,0,0,5,0.625
vlan,0,0,0,5,0,0,0,5,0.625
抽象层,0,0,0,4,0,0,0,4,0.5
广播域,0,0,0,3,0,0,0,3,0.375
数据,0,0,0,3,0,0,0,3,0.375
数据中心,0,0,0,3,0,0,0,3,0.375
sdn,0,0,0,3,0,0,0,3,0.375
虚拟服务器,0,0,0,3,0,0,0,3,0.375
计算机网络,0,0,0,2,0,0,0,2,0.25
工作组,0,0,0,2,0,0,0,2,0.25
vpn,0,0,0,2,0,0,0,2,0.25
通信活动,0,0,0,2,0,0,0,2,0.25
主动可编程网络,0,0,0,2,0,0,0,2,0.25
网络管理,0,0,0,2,0,0,0,2,0.25
通信,0,0,0,2,0,0,0,2,0.25
控制器,0,0,0,2,0,0,0,2,0.25
数据平面,0,0,0,2,0,0,0,2,0.25
网络硬件,0,0,0,2,0,0,0,2,0.25
网络服务,0,0,1,2,0,0,0,3,0.375
数据中心网络,0,0,0,1,0,0,0,1,0.125
基础网络设备,0,0,0,1,0,0,0,1,0.125
基础网络,0,0,0,1,0,0,0,1,0.125
overlaynetwork,0,0,0,1,0,0,0,1,0.125
覆盖网络,0,0,0,1,0,0,0,1,0.125
switchware,0,0,0,1,0,0,0,1,0.125
交换件系统,0,0,0,1,0,0,0,1,0.125
服务质量,0,0,0,1,0,0,0,1,0.125
网络协议,0,0,2,1,0,0,0,3,0.375
网络体系架构,0,0,0,1,0,0,0,1,0.125
节点资源,0,0,0,1,0,0,0,1,0.125
可编程能力,0,0,0,1,0,0,0,1,0.125
中间节点,0,0,0,1,0,0,0,1,0.125
可编程分组交换网络结构,0,0,0,1,0,0,0,1,0.125
activeprogrammablenetwork,0,0,0,1,0,0,0,1,0.125
广播风暴,0,0,0,1,0,0,0,1,0.125
网络带宽,0,0,1,1,0,0,0,2,0.25
信息流,0,0,0,1,0,0,0,1,0.125
路由,0,0,0,1,0,0,0,1,0.125
通信技术,0,0,0,1,0,0,0,1,0.125
用户,0,0,0,1,0,0,0,1,0.125
局域网络,0,0,0,1,0,0,0,1,0.125
tw,0,0,0,1,0,0,0,1,0.125
virtuallocalare,0,0,0,1,0,0,0,1,0.125
虚拟局域网络,0,0,0,1,0,0,0,1,0.125
数据丢失,0,0,0,1,0,0,0,1,0.125
无线网络,0,0,0,1,0,0,0,1,0.125
扩展性,0,0,0,1,0,0,0,1,0.125
通信开支,0,0,0,1,0,0,0,1,0.125
物理信道,0,0,0,1,0,0,0,1,0.125
保密性,0,0,0,1,0,0,0,1,0.125
加密,0,0,0,1,0,0,0,1,0.125
传输,0,0,0,1,0,0,0,1,0.125
虚拟专用通路,0,0,0,1,0,0,0,1,0.125
vpn用户,0,0,0,1,0,0,0,1,0.125
专属通道,0,0,0,1,0,0,0,1,0.125
公共网络,0,0,0,1,0,0,0,1,0.125
隧道技,0,0,0,1,0,0,0,1,0.125
专用网络,0,0,0,1,0,0,0,1,0.125
专用网络设备,0,0,0,1,0,0,0,1,0.125
物理链路,0,0,0,1,0,0,0,1,0.125
vpn节点,0,0,0,1,0,0,0,1,0.125
远程访问技术,0,0,0,1,0,0,0,1,0.125
覆盖网络结构,0,0,0,1,0,0,0,1,0.125
公共基础设施,0,0,0,1,0,0,0,1,0.125
virtualprivatenet,0,0,0,1,0,0,0,1,0.125
虚拟专用网络,0,0,0,1,0,0,0,1,0.125
虚拟局域网,0,0,0,1,0,0,0,1,0.125
虚拟专用网,0,0,0,1,0,0,0,1,0.125
网络管理员,0,0,0,1,0,0,0,1,0.125
故障资源,0,0,0,1,0,0,0,1,0.125
底层设备,0,0,0,1,0,0,0,1,0.125
虚拟环境,0,0,0,1,0,0,0,1,0.125
物理层,0,0,0,1,0,0,0,1,0.125
网络应用,0,0,0,1,0,0,0,1,0.125
统网络,0,0,0,1,0,0,0,1,0.125
网络资源利用率,0,0,0,1,0,0,0,1,0.125
部署时间,0,0,0,1,0,0,0,1,0.125
部署,0,0,0,1,0,0,0,1,0.125
写程序,0,0,0,1,0,0,0,1,0.125
编程接口,0,0,0,1,0,0,0,1,0.125
集中控制,0,0,0,1,0,0,0,1,0.125
部署效率,0,0,0,1,0,0,0,1,0.125
编程,0,0,0,1,0,0,0,1,0.125
软件开发,0,0,0,1,0,0,0,1,0.125
应用程序,0,0,0,1,0,0,0,1,0.125
应用层,0,0,0,1,0,0,0,1,0.125
北向编程接口,0,0,0,1,0,0,0,1,0.125
网络控制,0,0,0,1,0,0,0,1,0.125
拓扑管理,0,0,0,1,0,0,0,1,0.125
南向编程接口,0,0,0,1,0,0,0,1,0.125
转发设备,0,0,0,1,0,0,0,1,0.125
网络交换机,0,0,0,1,0,0,0,1,0.125
逻辑集中控制器,0,0,0,1,0,0,0,1,0.125
决策,0,0,0,1,0,0,0,1,0.125
控制平面,0,0,0,1,0,0,0,1,0.125
u71.sdn,0,0,0,1,0,0,0,1,0.125
资源交互性,0,0,0,1,0,0,0,1,0.125
高性能虚拟网络技术,0,0,0,1,0,0,0,1,0.125
混合云,0,0,0,1,0,0,0,1,0.125
分布式计算,0,0,0,1,0,0,0,1,0.125
definednetwork,0,0,0,1,0,0,0,1,0.125
software-,0,0,0,1,0,0,0,1,0.125
软件定义网络,0,0,0,1,0,0,0,1,0.125
cloudcomputing,0,0,0,1,0,0,0,1,0.125
实体网络资源,0,0,0,1,0,0,0,1,0.125
接口,0,0,0,1,0,0,0,1,0.125
实体网络设备,0,0,0,1,0,0,0,1,0.125
网络工程,0,0,0,1,0,0,0,1,0.125
网络虚拟化概,0,0,0,1,0,0,0,1,0.125
存储资源,0,0,0,1,0,0,0,1,0.125
内存资源,0,0,0,1,0,0,0,1,0.125
中央处理器资源,0,0,0,1,0,0,0,1,0.125
虚拟路由器,0,0,0,1,0,0,0,1,0.125
资源切片,0,0,0,1,0,0,0,1,0.125
实体网络,0,0,0,1,0,0,0,1,0.125
底层,0,0,0,1,0,0,0,1,0.125
多项式,0,0,0,1,1,0,0,2,0.3666666666666667
资源约束条件,0,0,1,2,0,0,0,3,0.375
定性多项式难题,0,0,0,1,0,0,0,1,0.125
多项式难题,0,0,0,1,0,0,0,1,0.125
虚拟网络映射问题,0,0,1,1,0,0,0,2,0.25
链路带宽资源约束,0,0,0,1,0,0,0,1,0.125
资源约束,0,0,0,1,0,0,0,1,0.125
单映射约束,0,0,0,1,0,0,0,1,0.125
内容,0,0,0,1,0,0,0,1,0.125
速度迭代公式,0,0,0,0,2,0,0,2,0.48333333333333334
粒子位置向量,0,0,0,0,2,0,0,2,0.48333333333333334
链路映射成本,0,0,0,0,2,0,0,2,0.48333333333333334
信息素值,0,0,0,0,2,0,0,2,0.48333333333333334
速度分量,0,0,0,0,1,0,0,1,0.24166666666666667
基因序列,0,0,0,0,1,0,0,1,0.24166666666666667
惯性数值,0,0,0,0,1,0,0,1,0.24166666666666667
个体间,0,0,0,0,1,0,0,1,0.24166666666666667
必弓号,0,0,0,0,1,0,0,1,0.24166666666666667
逻辑加法,0,0,0,0,1,0,0,1,0.24166666666666667
时刻染色体,0,0,0,0,1,0,0,1,0.24166666666666667
位置减法,0,0,0,0,1,0,0,1,0.24166666666666667
进化,0,0,0,0,1,0,0,1,0.24166666666666667
种群迭代次数,0,0,0,0,1,0,0,1,0.24166666666666667
粒子惯性,0,0,0,0,1,0,0,1,0.24166666666666667
元胞遗传操作,0,0,0,0,1,0,0,1,0.24166666666666667
粒子位置差值,0,0,0,0,1,0,0,1,0.24166666666666667
节点编号,0,0,0,0,1,0,0,1,0.24166666666666667
惯性,0,0,0,0,1,0,0,1,0.24166666666666667
染色体变异点,0,0,0,0,1,0,0,1,0.24166666666666667
节点数量,0,0,0,0,1,0,0,1,0.24166666666666667
离散优化问,0,0,0,0,1,0,0,1,0.24166666666666667
连续域,0,0,0,0,1,0,0,1,0.24166666666666667
全局搜索能,0,0,0,0,2,0,0,2,0.48333333333333334
选择操,0,0,0,0,1,0,0,1,0.24166666666666667
虚拟网络映射方案,0,0,0,0,1,0,0,1,0.24166666666666667
反馈机制,0,0,0,0,1,0,0,1,0.24166666666666667
子集,0,0,0,0,0,3,0,3,0.725
证据理论,0,0,0,0,0,3,0,3,0.725
概率论,0,0,0,0,0,3,0,3,0.725
焦元,0,0,0,0,0,2,0,2,0.48333333333333334
融合,0,0,0,0,0,1,0,1,0.24166666666666667
结合律,0,0,0,0,0,1,0,1,0.24166666666666667
交换律,0,0,0,0,0,1,0,1,0.24166666666666667
合成规则,0,0,0,0,0,1,0,1,0.24166666666666667
幕集,0,0,0,0,0,1,0,1,0.24166666666666667
集合映射函数,0,0,0,0,0,1,0,1,0.24166666666666667
崙集,0,0,0,0,0,1,0,1,0.24166666666666667
有限非空集合,0,0,0,0,0,1,0,1,0.24166666666666667
内部元素,0,0,0,0,0,1,0,1,0.24166666666666667
风速预测,0,0,0,0,0,1,0,1,0.24166666666666667
数据融合,0,0,0,0,0,1,0,1,0.24166666666666667
传感器网络,0,0,0,0,0,1,0,1,0.24166666666666667
传感器技术,0,0,0,0,0,1,0,1,0.24166666666666667
计算机技术,0,0,0,0,0,1,0,1,0.24166666666666667
贝叶斯推理,0,0,0,0,0,1,0,1,0.24166666666666667
数学理论,0,0,0,0,0,1,0,1,0.24166666666666667
不确定性,0,0,0,0,0,1,0,1,0.24166666666666667
数学,0,0,0,0,0,1,0,1,0.24166666666666667
dst,0,0,0,0,0,1,0,1,0.24166666666666667
ster,0,0,0,0,0,1,0,1,0.24166666666666667
de,0,0,0,0,0,1,0,1,0.24166666666666667
邓普斯特沙弗理论,0,0,0,0,0,1,0,1,0.24166666666666667
证据融合理论,0,0,0,0,0,1,0,1,0.24166666666666667
内部细节,0,0,0,0,1,0,0,1,0.24166666666666667
演化型元胞自动机,0,0,0,0,1,0,0,1,0.24166666666666667
vnp,0,0,0,4,0,0,0,4,0.5
单域,0,0,0,4,0,0,0,4,0.5
虚拟节点映射,0,0,0,3,0,0,0,3,0.375
协同映射算法,0,0,0,2,0,0,0,2,0.25
信息垄断,0,0,0,2,0,0,0,2,0.25
内部信息,0,0,0,2,0,0,0,2,0.25
多域虚拟网络,0,0,0,2,0,0,0,2,0.25
因子,0,0,0,1,0,0,0,1,0.125
拓扑相,0,0,0,1,0,0,0,1,0.125
整形规划,0,0,0,1,0,0,0,1,0.125
周围链路,0,0,0,1,0,0,0,1,0.125
二阶段算法,0,0,0,1,0,0,0,1,0.125
全局寻优能力,1,0,0,1,0,0,0,2,1.125
模拟退火算法,0,0,0,1,0,0,0,1,0.125
退火虚拟网络映射算法,0,0,0,1,0,0,0,1,0.125
自适应遗传模拟,0,0,0,1,0,0,0,1,0.125
资源碎片,0,0,0,1,0,0,0,1,0.125
代价函数,0,0,0,1,0,0,0,1,0.125
模拟退火,0,0,0,1,0,0,0,1,0.125
启发式信息素,0,0,0,1,0,0,0,1,0.125
