,摘要,关键词,第一章,第二章,第三章,第四章,第五章,第六章,总词频,加权得分
软解调算法,0,0,0,6,0,0,0,0,6,0.75
误符号率,0,0,0,8,1,0,0,0,9,1.18125
误符率,0,0,0,4,0,0,0,0,4,0.5
正交支路,0,0,0,4,0,0,0,0,4,0.5
欧式距离,0,0,0,4,0,0,0,0,4,0.5
星座,0,0,0,4,1,0,0,0,5,0.68125
对数,0,0,0,3,2,0,0,0,5,0.7375
二进制比特,0,0,0,3,0,0,0,0,3,0.375
软解调,0,0,0,3,0,0,0,0,3,0.375
接收端,0,0,0,7,3,2,3,0,15,2.325
误比特率,0,0,0,3,0,0,0,0,3,0.375
log,0,0,0,2,0,0,0,0,2,0.25
对数运算,0,0,0,2,0,0,0,0,2,0.25
方差,0,0,0,3,0,0,0,0,3,0.375
二进制向量,0,0,0,2,0,0,0,0,2,0.25
分量,0,0,0,2,0,0,0,0,2,0.25
概率,0,0,0,2,3,0,0,0,5,0.79375
软信息量,0,0,0,2,0,0,0,0,2,0.25
解调技术,0,0,0,2,0,0,0,0,2,0.25
信道质量,0,0,0,4,4,1,0,0,9,1.40625
主瓣宽度,0,0,0,2,0,0,0,0,2,0.25
m进制,0,0,0,2,0,0,0,0,2,0.25
am,0,0,0,3,18,15,5,0,41,7.2625
高阶星座图,0,0,0,2,0,0,0,0,2,0.25
误码率,0,0,0,2,0,0,0,0,2,0.25
平均能量,0,0,0,2,0,0,0,0,2,0.25
矩形星座图,0,0,0,2,0,0,0,0,2,0.25
接收误符率,0,0,0,2,0,0,0,0,2,0.25
调制符号,0,0,0,2,2,1,0,0,5,0.79375
解调输出,0,0,0,2,0,0,0,0,2,0.25
发射信号,0,0,0,2,0,0,0,0,2,0.25
多电平基带信号,0,0,0,2,0,0,0,0,2,0.25
移相,0,0,0,2,0,0,0,0,2,0.25
90,0,0,0,2,0,0,0,0,2,0.25
转换,0,0,0,2,0,0,0,0,2,0.25
调制成信号,0,0,0,2,0,0,0,0,2,0.25
格雷码,0,0,0,2,0,0,0,0,2,0.25
256qammax,0,0,0,1,0,0,0,0,1,0.125
64qammax,0,0,0,1,0,0,0,0,1,0.125
16qammax,0,0,0,1,0,0,0,0,1,0.125
指数对数,0,0,0,1,0,0,0,0,1,0.125
解调算法,0,0,0,1,0,0,0,0,1,0.125
运算量,0,0,0,4,0,0,0,0,4,0.5
maxiogmap,0,0,0,1,0,0,0,0,1,0.125
qamiogmap,0,0,0,1,0,0,0,0,1,0.125
工程,0,0,0,1,0,0,0,0,1,0.125
指数,0,0,0,2,4,0,0,0,6,0.975
数据量,0,0,0,1,0,0,0,0,1,0.125
硬件,0,0,0,1,0,0,0,0,1,0.125
复杂度,0,0,0,5,0,0,0,0,5,0.625
差距,0,0,0,1,0,0,0,0,1,0.125
maxlog,0,0,0,1,0,0,0,0,1,0.125
turbo译码算法,0,0,0,1,0,0,0,0,1,0.125
高斯信道,0,0,0,1,0,0,0,0,1,0.125
仿真信道,0,0,0,1,0,0,0,0,1,0.125
软判决解调,0,0,0,1,0,0,0,0,1,0.125
软解调性能,0,0,0,1,0,0,0,0,1,0.125
最小欧式距离法,0,0,0,1,0,0,0,0,1,0.125
求和,0,0,0,1,0,0,0,0,1,0.125
近似算法,0,0,0,1,0,0,0,0,1,0.125
加法,0,0,0,1,0,0,0,0,1,0.125
指数速率衰,0,0,0,1,0,0,0,0,1,0.125
mh1a,0,0,0,1,0,0,0,0,1,0.125
数学,0,0,0,1,0,0,0,0,1,0.125
信噪比信息,0,0,0,1,0,0,0,0,1,0.125
qpsk星座图,0,0,0,1,0,0,0,0,1,0.125
必普,0,0,0,1,0,0,0,0,1,0.125
sjr,0,0,0,1,0,0,0,0,1,0.125
调制星座,0,0,0,1,0,0,0,0,1,0.125
max,0,0,0,1,0,0,0,0,1,0.125
星座点号,0,0,0,1,0,0,0,0,1,0.125
xp,0,0,0,1,0,0,0,0,1,0.125
后验概率,0,0,0,1,0,0,0,0,1,0.125
调制星座点,0,0,0,1,0,0,0,0,1,0.125
信道解码,0,0,0,1,0,0,0,0,1,0.125
信道解码模块,0,0,0,1,0,0,0,0,1,0.125
软判决度量值,0,0,0,1,0,0,0,0,1,0.125
qam信号,0,0,0,1,0,0,0,0,1,0.125
loglikelihoodratio,0,0,0,1,0,0,0,0,1,0.125
llr,0,0,0,1,2,0,0,0,3,0.4875
软信息,0,0,0,1,0,1,0,0,2,0.30625
信息,0,0,0,3,0,2,4,0,9,1.4625
信道编解码,0,0,0,1,0,1,0,0,2,0.30625
均值,0,0,0,1,0,0,0,0,1,0.125
加性高斯白噪声,0,0,0,1,0,0,0,0,1,0.125
接收,0,0,0,1,1,2,0,0,4,0.66875
发送,0,0,0,1,0,2,0,0,3,0.4875
awgn信道,0,0,0,2,8,0,1,0,11,1.8812499999999999
发送端,0,0,0,2,5,2,0,0,9,1.51875
调制器,0,0,0,1,1,0,0,0,2,0.30625
正交,0,0,0,1,0,0,0,0,1,0.125
同相,0,0,0,1,0,0,0,0,1,0.125
调制星座图,0,0,0,1,0,0,0,0,1,0.125
软比特解调算法,0,0,0,1,0,0,0,0,1,0.125
软解调技,0,0,0,1,0,0,0,0,1,0.125
estimation,0,0,0,1,0,0,0,0,1,0.125
概率分布,0,0,0,1,0,0,0,0,1,0.125
ldpc,0,0,0,1,0,0,0,0,1,0.125
信道译码,0,0,0,1,0,0,0,0,1,0.125
软解调技术,0,0,0,1,0,0,0,0,1,0.125
软比特解调,0,0,0,1,0,0,0,0,1,0.125
汉明距离,0,0,0,1,3,0,0,0,4,0.66875
硬判决系统,0,0,0,1,0,0,0,0,1,0.125
几何距离,0,0,0,1,0,0,0,0,1,0.125
软判决系统,0,0,0,1,0,0,0,0,1,0.125
接收端信道译码性能,0,0,0,1,0,0,0,0,1,0.125
解调性能,0,0,0,1,0,0,0,0,1,0.125
矩形qam,0,0,0,1,0,0,0,0,1,0.125
频带信道,0,0,0,1,0,0,0,0,1,0.125
mqam功率谱,0,0,0,1,0,0,0,0,1,0.125
信息速率,0,0,0,1,0,0,0,0,1,0.125
正交支路功率谱,0,0,0,1,0,0,0,0,1,0.125
功率谱,0,0,0,1,0,0,0,0,1,0.125
符号间隔,0,0,0,1,0,0,0,0,1,0.125
平均功率谱密度,0,0,0,1,0,0,0,0,1,0.125
4m进制ask信号,0,0,0,1,0,0,0,0,1,0.125
矩形星座mqam信号,0,0,0,1,0,0,0,0,1,0.125
误符号率曲线,0,0,0,1,0,0,0,0,1,0.125
mqam理,0,0,0,1,0,0,0,0,1,0.125
曲线,0,0,0,1,4,0,0,0,5,0.85
误符率曲线,0,0,0,1,0,0,0,0,1,0.125
mqam调制阶数,0,0,0,1,0,0,0,0,1,0.125
4sli,0,0,0,1,0,0,0,0,1,0.125
ask,0,0,0,1,0,0,0,0,1,0.125
历进制,0,0,0,1,0,0,0,0,1,0.125
概率pc,0,0,0,1,0,0,0,0,1,0.125
判决符号,0,0,0,1,0,0,0,0,1,0.125
mpam,0,0,0,1,0,0,0,0,1,0.125
数字基带,0,0,0,1,0,0,0,0,1,0.125
mask,0,0,0,1,0,0,0,0,1,0.125
矩形星座qam,0,0,0,1,0,0,0,0,1,0.125
比特向量,0,0,0,1,0,0,0,0,1,0.125
硬解调,0,0,0,1,0,0,0,0,1,0.125
数字信号,0,0,0,1,0,0,0,0,1,0.125
并/串转换,0,0,0,1,0,0,0,0,1,0.125
码映射,0,0,0,1,0,0,0,0,1,0.125
l-2值电平转换,0,0,0,1,0,0,0,0,1,0.125
电平判决,0,0,0,1,0,0,0,0,1,0.125
直流分量,0,0,0,1,0,0,0,0,1,0.125
低通滤波,0,0,0,1,0,0,0,0,1,0.125
92560am解调原理,0,0,0,1,0,0,0,0,1,0.125
并串转换,0,0,0,1,0,0,0,0,1,0.125
±码映射,0,0,0,1,0,0,0,0,1,0.125
bmcos2a,0,0,0,1,0,0,0,0,1,0.125
ina,0,0,0,1,0,0,0,0,1,0.125
in2,0,0,0,1,0,0,0,0,1,0.125
lamcos2a,0,0,0,1,0,0,0,0,1,0.125
amcos,0,0,0,1,0,0,0,0,1,0.125
载波信号,0,0,0,1,0,0,0,0,1,0.125
已调信号,0,0,0,1,0,0,0,0,1,0.125
进制ask,0,0,0,1,0,0,0,0,1,0.125
解调理论,0,0,0,1,0,0,0,0,1,0.125
解调原理,0,0,0,1,0,0,0,0,1,0.125
qam星座,0,0,0,1,0,0,0,0,1,0.125
号空,0,0,0,1,0,0,0,0,1,0.125
调幅器,0,0,0,1,0,0,0,0,1,0.125
256qam星座图,0,0,0,1,0,0,0,0,1,0.125
7256qam调制,0,0,0,1,0,0,0,0,1,0.125
串并转换,0,0,0,1,0,0,0,0,1,0.125
4值调幅器,0,0,0,1,0,0,0,0,1,0.125
物理资源结构,0,0,0,1,0,0,0,0,1,0.125
ofdm,0,0,0,1,0,0,0,0,1,0.125
码元符号,0,0,0,1,0,0,0,0,1,0.125
二进制特变,0,0,0,1,0,0,0,0,1,0.125
256qam星座,0,0,0,1,0,0,0,0,1,0.125
能量,0,0,0,1,0,0,0,0,1,0.125
标量,0,0,0,1,0,0,0,0,1,0.125
正交分量,0,0,0,1,0,0,0,0,1,0.125
偶数位,0,0,0,1,0,0,0,0,1,0.125
同相分量,0,0,0,1,0,0,0,0,1,0.125
奇数位,0,0,0,1,0,0,0,0,1,0.125
bit数据,0,0,0,1,0,0,0,0,1,0.125
gray,0,0,0,1,0,0,0,0,1,0.125
映射,0,0,0,1,7,0,1,0,9,1.575
星座映射表,0,0,0,1,0,0,0,0,1,0.125
矩形256qam,0,0,0,1,0,0,0,0,1,0.125
数据速率,0,0,0,1,0,0,0,0,1,0.125
符号周期,0,0,0,2,0,0,0,0,2,0.25
8阶,0,0,0,1,0,0,0,0,1,0.125
16q,0,0,0,1,0,0,0,0,1,0.125
上行数据信道,0,0,0,1,0,0,0,0,1,0.125
64qam调制,0,0,0,1,0,0,0,0,1,0.125
qam调制阶数,0,0,0,1,0,0,0,0,1,0.125
下行数据信道,0,0,0,1,0,0,0,0,1,0.125
lte/lte-a,0,0,0,1,0,0,0,0,1,0.125
星座映射,0,0,0,1,2,0,0,0,3,0.4875
电平,0,0,0,1,0,0,0,0,1,0.125
信号电平,0,0,0,1,0,0,0,0,1,0.125
支路,0,0,0,1,0,0,0,0,1,0.125
ask信号,0,0,0,1,0,0,0,0,1,0.125
16进制,0,0,0,1,0,0,0,0,1,0.125
调制过程,0,0,0,1,0,0,0,0,1,0.125
调制原,0,0,0,1,0,0,0,0,1,0.125
电平数,0,0,0,1,0,0,0,0,1,0.125
离散振幅,0,0,0,1,0,0,0,0,1,0.125
同频载波,0,0,0,1,0,0,0,0,1,0.125
q信号,0,0,0,1,0,0,0,0,1,0.125
正交信号,0,0,0,1,0,0,0,0,1,0.125
si,0,0,0,1,0,0,0,0,1,0.125
同相信号,0,0,0,1,0,0,0,0,1,0.125
lte-hi链路平台,0,0,0,2,0,0,0,0,2,0.25
发射分集,0,0,0,13,0,1,0,0,14,1.80625
空间复用,0,0,0,5,0,1,0,0,6,0.80625
分集,0,0,0,5,0,0,0,0,5,0.625
传输,0,0,0,4,0,1,2,0,7,1.04375
sfbc,0,0,0,2,0,0,0,0,2,0.25
预编码,0,0,0,3,0,3,0,0,6,0.91875
largedelaycdd,0,0,0,3,0,0,0,0,3,0.375
复用增益,0,0,0,2,0,0,0,0,2,0.25
波束赋形,0,0,0,2,0,0,0,0,2,0.25
接收天线,0,0,0,3,0,0,0,0,3,0.375
信号向量,0,0,0,2,0,0,0,0,2,0.25
发送天线,0,0,0,2,0,0,0,0,2,0.25
mimo系统模型,0,0,0,2,0,0,0,0,2,0.25
多天线技术,0,0,0,4,0,0,0,0,4,0.5
多天线传输模式,0,0,0,1,0,0,0,0,1,0.125
2天线,0,0,0,2,0,0,0,0,2,0.25
盲点覆盖,0,0,0,1,0,0,0,0,1,0.125
室外热点,0,0,0,1,0,0,0,0,1,0.125
单天?线发射,0,0,0,1,0,0,0,0,1,0.125
单/双天线产,0,0,0,1,0,0,0,0,1,0.125
开环空间复用,0,0,0,4,0,0,0,0,4,0.5
中等移动速度,0,0,0,1,0,0,0,0,1,0.125
波束贼,0,0,0,1,0,0,0,0,1,0.125
8天线产,0,0,0,1,0,0,0,0,1,0.125
多天线仿真,0,0,0,1,0,0,0,0,1,0.125
tm31argedelaycdd,0,0,0,1,0,0,0,0,1,0.125
tm2sfbc,0,0,0,1,0,0,0,0,1,0.125
lite-hi链路仿真平台,0,0,0,1,0,0,0,0,1,0.125
fstd,0,0,0,1,0,0,0,0,1,0.125
分集增益,0,0,0,2,0,0,0,0,2,0.25
择性,0,0,0,1,0,0,0,0,1,0.125
等效信道,0,0,0,1,1,0,0,0,2,0.30625
预编码向量,0,0,0,1,0,0,0,0,1,0.125
层-crs端口映射,0,0,0,1,0,0,0,0,1,0.125
w矩阵,0,0,0,1,0,0,0,0,1,0.125
循环切换,0,0,0,1,0,0,0,0,1,0.125
cdd,0,0,0,3,0,0,0,0,3,0.375
d矩阵,0,0,0,1,0,0,0,0,1,0.125
层交织,0,0,0,1,0,0,0,0,1,0.125
u矩阵,0,0,0,1,0,0,0,0,1,0.125
预编码模块,0,0,0,2,0,0,0,0,2,0.25
delaycd,0,0,0,1,0,0,0,0,1,0.125
la,0,0,0,1,0,0,0,0,1,0.125
单码字,0,0,0,1,0,0,0,0,1,0.125
tm2,0,0,0,5,0,2,0,0,7,0.9875
开环复用,0,0,0,1,0,0,0,0,1,0.125
im3,0,0,0,1,0,0,0,0,1,0.125
吞吐性能,0,0,0,1,0,7,0,0,8,1.39375
tm3,0,0,0,5,0,3,0,0,8,1.16875
2天线接收,0,0,0,1,0,0,0,0,1,0.125
2天线发送,0,0,0,1,0,0,0,0,1,0.125
基本天线,0,0,0,1,0,0,0,0,1,0.125
基站mimo技术,0,0,0,1,0,0,0,0,1,0.125
微蜂窝,0,0,0,1,0,0,0,0,1,0.125
空间复用技术,0,0,0,1,0,0,0,0,1,0.125
2天线分集,0,0,0,1,0,0,0,0,1,0.125
宏蜂窝,0,0,0,1,0,0,0,0,1,0.125
天线波束赋形技术,0,0,0,1,0,0,0,0,1,0.125
/间干扰,0,0,0,1,0,0,0,0,1,0.125
覆盖能力,0,0,0,1,0,0,0,0,1,0.125
赋形增益,0,0,0,1,0,0,0,0,1,0.125
8天线,0,0,0,1,0,0,0,0,1,0.125
传输分集,0,0,0,1,0,0,0,0,1,0.125
下行mimo技术,0,0,0,1,0,0,0,0,1,0.125
数据率,0,0,0,1,0,0,0,0,1,0.125
响应系数,0,0,0,1,0,0,0,0,1,0.125
复值信道,0,0,0,1,0,0,0,0,1,0.125
发射天线,0,0,0,1,0,0,0,0,1,0.125
信耗向量,0,0,0,1,0,0,0,0,1,0.125
mimo接收检测器,0,0,0,1,0,0,0,0,1,0.125
既根接收天线,0,0,0,1,0,0,0,0,1,0.125
mimo无线通信系统,0,0,0,1,0,0,0,0,1,0.125
put,0,0,0,1,0,0,0,0,1,0.125
multiple,0,0,0,1,0,0,0,0,1,0.125
multipleinput,0,0,0,1,0,0,0,0,1,0.125
mimo,0,0,0,3,2,2,0,0,7,1.1
多天线,0,0,0,1,0,0,0,0,1,0.125
空间扩展,0,0,0,1,0,0,0,0,1,0.125
空间域,0,0,0,1,0,0,0,0,1,0.125
频率资源,0,0,0,1,0,0,0,0,1,0.125
空间资源,0,0,0,1,0,0,0,0,1,0.125
b3g/4g系统,0,0,0,1,0,0,0,0,1,0.125
空间,0,0,0,1,0,0,0,0,1,0.125
资源,0,0,0,1,0,1,0,0,2,0.30625
无线通信系统,0,0,0,1,1,0,0,0,2,0.30625
多天线传输模,0,0,0,1,0,0,0,0,1,0.125
室内系统,0,0,0,1,0,0,0,0,1,0.125
发射分集预编码,0,0,0,1,0,0,0,0,1,0.125
空符号,0,0,0,1,0,0,0,0,1,0.125
发射分集层映射,0,0,0,1,0,1,0,0,2,0.30625
层映射关系,0,0,0,1,0,0,0,0,1,0.125
层数,0,0,0,1,0,0,0,0,1,0.125
天线口,0,0,0,1,0,0,0,0,1,0.125
映射层数,0,0,0,2,0,0,0,0,2,0.25
四天线,0,0,0,1,0,0,0,0,1,0.125
两天线,0,0,0,1,0,0,0,0,1,0.125
码字流,0,0,0,2,0,0,0,0,2,0.25
发射分集时,0,0,0,1,0,0,0,0,1,0.125
同步信号,0,0,0,1,0,0,0,0,1,0.125
主同步,0,0,0,1,0,0,0,0,1,0.125
phich,0,0,0,1,0,0,0,0,1,0.125
pcfich,0,0,0,1,0,0,0,0,1,0.125
cc,0,0,0,1,0,0,0,0,1,0.125
pbch,0,0,0,1,0,0,0,0,1,0.125
公共传输信道,0,0,0,1,0,0,0,0,1,0.125
天线端口,0,0,0,1,0,2,0,0,3,0.4875
低相关特性天线,0,0,0,1,0,0,0,0,1,0.125
高速,0,0,0,1,0,0,0,0,1,0.125
阴影区,0,0,0,1,0,0,0,0,1,0.125
切换区域,0,0,0,1,0,0,0,0,1,0.125
小区边缘,0,0,0,1,0,0,0,0,1,0.125
数据传输质量,0,0,0,1,0,0,0,0,1,0.125
信号传输,0,0,0,1,0,0,0,0,1,0.125
传递,0,0,0,1,0,0,0,0,1,0.125
弱相关性,0,0,0,1,0,0,0,0,1,0.125
空间信道,0,0,0,1,0,0,0,0,1,0.125
发射传输分集,0,0,0,1,0,0,0,0,1,0.125
层映射,0,0,0,3,0,3,0,0,6,0.91875
矩阵,0,0,0,3,1,0,0,0,4,0.55625
大延迟cdd,0,0,0,2,0,0,0,0,2,0.25
预编码矩阵,0,0,0,2,0,0,0,0,2,0.25
频域,0,0,0,2,0,0,0,0,2,0.25
传输模,0,0,0,1,1,0,0,0,2,0.30625
室内小基站,0,0,0,1,0,0,0,0,1,0.125
ue反馈,0,0,0,1,0,0,0,0,1,0.125
复用矩阵,0,0,0,1,0,0,0,0,1,0.125
开环空间,0,0,0,1,0,0,0,0,1,0.125
大循环延迟分集,0,0,0,1,0,0,0,0,1,0.125
lte协议,0,0,0,1,0,0,0,0,1,0.125
循环延迟分集,0,0,0,1,0,0,0,0,1,0.125
线性相位偏移,0,0,0,1,0,0,0,0,1,0.125
周期循环移位,0,0,0,1,0,0,0,0,1,0.125
dft变换特性,0,0,0,1,0,0,0,0,1,0.125
循环延时操,0,0,0,1,0,0,0,0,1,0.125
cp特性,0,0,0,1,0,0,0,0,1,0.125
线性延时,0,0,0,1,0,0,0,0,1,0.125
延时发射分集,0,0,0,1,0,0,0,0,1,0.125
多径,0,0,0,1,0,0,0,0,1,0.125
发射端,0,0,0,1,0,2,0,0,3,0.4875
时间分集,0,0,0,1,0,0,0,0,1,0.125
大延迟发射分集,0,0,0,1,0,0,0,0,1,0.125
射器,0,0,0,1,0,0,0,0,1,0.125
心胃,0,0,0,1,0,0,0,0,1,0.125
空间复用层映射,0,0,0,1,0,1,0,0,2,0.30625
侧天线口,0,0,0,1,0,0,0,0,1,0.125
物理信道,0,0,0,1,0,1,0,0,2,0.30625
空间复用时,0,0,0,1,0,0,0,0,1,0.125
双流,0,0,0,2,0,0,0,0,2,0.25
单流,0,0,0,2,0,0,0,0,2,0.25
cqi,1,0,0,2,19,1,0,0,23,4.875
多流传输,0,0,0,2,0,0,0,0,2,0.25
回退模式,0,0,0,2,0,0,0,0,2,0.25
ql,0,0,0,1,1,0,0,0,2,0.30625
双流传输,0,0,0,1,0,0,0,0,1,0.125
流性能,0,0,0,1,0,0,0,0,1,0.125
次优,0,0,0,1,0,0,0,0,1,0.125
基站端,0,0,0,1,0,0,0,0,1,0.125
传输分集模,0,0,0,1,0,0,0,0,1,0.125
ri,0,0,0,1,0,0,0,0,1,0.125
子帧,0,0,0,1,0,0,0,0,1,0.125
ltemimo模式,0,0,0,1,0,0,0,0,1,0.125
空分复用,0,0,0,1,0,0,0,0,1,0.125
信道质量指示,0,0,0,1,0,0,0,0,1,0.125
sinr,0,0,0,11,30,7,1,0,49,8.2625
信道质量信息,0,0,0,1,3,0,0,0,4,0.66875
传输模式,0,0,0,2,1,8,0,0,11,1.8812499999999999
单双流,0,0,0,1,0,0,0,0,1,0.125
大时延cdd,0,0,0,1,0,1,0,0,2,0.30625
双流largedelaycdd,0,0,0,1,0,0,0,0,1,0.125
单流发射,0,0,0,1,0,0,0,0,1,0.125
ri参数,0,0,0,1,0,0,0,0,1,0.125
enb,0,0,0,1,0,0,0,0,1,0.125
单流传输,0,0,0,1,0,0,0,0,1,0.125
低信噪比,0,0,0,1,1,2,0,0,4,0.66875
发射分集模式,0,0,0,1,0,0,0,0,1,0.125
模式,0,0,0,1,0,0,0,0,1,0.125
自适应传输,0,0,0,1,0,0,0,0,1,0.125
自适应切换流程,0,0,0,1,0,0,0,0,1,0.125
自适应切换,0,0,0,1,0,0,0,0,1,0.125
sd算法,0,0,0,3,0,0,0,0,3,0.375
搜索半径,0,0,0,2,0,0,0,0,2,0.25
zf检测算法,0,0,0,2,0,0,0,0,2,0.25
线性算法,0,0,0,2,0,0,0,0,2,0.25
发射天线数,0,0,0,2,0,0,0,0,2,0.25
检测算法,0,0,0,3,1,0,0,0,4,0.55625
mimo技术,0,0,0,2,0,0,0,0,2,0.25
zf接收检,0,0,0,1,0,0,0,0,1,0.125
in,0,0,0,1,0,0,0,0,1,0.125
trluc,0,0,0,1,0,0,0,0,1,0.125
网格点,0,0,0,1,0,0,0,0,1,0.125
噪声,0,0,0,3,0,0,0,0,3,0.375
半径,0,0,0,1,0,0,0,0,1,0.125
sd检测算法,0,0,0,1,0,0,0,0,1,0.125
sd接收检测,0,0,0,1,0,0,0,0,1,0.125
zf算法,0,0,0,2,0,0,0,0,2,0.25
检测性能,0,0,0,1,0,0,0,0,1,0.125
误符号性能,0,0,0,2,0,0,0,0,2,0.25
仿真结,0,0,0,1,1,1,0,0,3,0.4875
zf,0,0,0,2,0,0,0,0,2,0.25
cellation,0,0,0,1,0,0,0,0,1,0.125
interference,0,0,0,1,0,0,0,0,1,0.125
ve,0,0,0,1,0,0,0,0,1,0.125
ucces,0,0,0,1,0,0,0,0,1,0.125
mm,0,0,0,1,0,0,0,0,1,0.125
mmse-sic,0,0,0,1,0,0,0,0,1,0.125
串行干扰消除算法,0,0,0,1,0,0,0,0,1,0.125
最小均方误差,0,0,0,1,0,0,0,0,1,0.125
spheredecoding,0,0,0,1,0,0,0,0,1,0.125
球形译码,0,0,0,1,0,0,0,0,1,0.125
非线性检测算法,0,0,0,1,0,0,0,0,1,0.125
or,0,0,0,1,0,0,0,0,1,0.125
minimummeansquaree,0,0,0,1,0,0,0,0,1,0.125
mmse,0,0,0,3,5,2,0,0,10,1.64375
最小均方误差算法,0,0,0,1,0,0,0,0,1,0.125
zeroforcing,0,0,0,1,0,0,0,0,1,0.125
迫零算法,0,0,0,1,0,0,0,0,1,0.125
mimo检测算法,0,0,0,1,0,0,0,0,1,0.125
复杂,0,0,0,1,0,0,0,0,1,0.125
发射向量,0,0,0,1,0,0,0,0,1,0.125
接收分集增益,0,0,0,1,0,0,0,0,1,0.125
maximumlikelihood,0,0,0,1,0,0,0,0,1,0.125
似然算法,0,0,0,1,0,0,0,0,1,0.125
无线通信基带处理,0,0,0,1,0,0,0,0,1,0.125
mimo系统接收机,0,0,0,1,0,0,0,0,1,0.125
理复杂度,0,0,0,1,0,0,0,0,1,0.125
无线通信性能,0,0,0,1,0,0,0,0,1,0.125
频谱效率,0,0,0,1,2,0,0,0,3,0.4875
空分复用增益,0,0,0,1,0,0,0,0,1,0.125
mimo接收检测算法,0,0,0,1,0,0,0,0,1,0.125
支流,0,0,0,3,0,0,0,0,3,0.375
mmse算法,0,0,0,3,0,0,0,0,3,0.375
平均值,0,0,0,2,1,0,0,0,3,0.43125
压缩,0,0,0,2,0,0,0,0,2,0.25
对角阵,0,0,0,2,0,1,0,0,3,0.43125
sin,0,0,0,2,1,0,1,0,4,0.6125
mse,0,0,0,2,1,0,0,0,3,0.43125
压缩带宽,0,0,0,1,0,0,0,0,1,0.125
质量,0,0,0,1,2,0,0,0,3,0.4875
多载波系统,0,0,0,1,0,0,0,0,1,0.125
ofdm调制技术,0,0,0,1,0,0,0,0,1,0.125
状态信息,0,0,0,1,0,0,0,0,1,0.125
信令资源,0,0,0,1,0,0,0,0,1,0.125
频点,0,0,0,1,0,0,0,0,1,0.125
子信道,0,0,0,1,4,1,0,0,6,1.03125
小区外干扰,0,0,0,1,0,0,0,0,1,0.125
用户间干扰,0,0,0,1,0,0,0,0,1,0.125
相关阵,0,0,0,1,0,0,0,0,1,0.125
噪声功率,0,0,0,1,0,0,0,0,1,0.125
表达式,0,0,0,1,2,0,0,0,3,0.4875
达式,0,0,0,1,0,0,0,0,1,0.125
帆闻,0,0,0,1,0,0,0,0,1,0.125
单位阵,0,0,0,1,0,0,0,0,1,0.125
对角线元素,0,0,0,1,0,0,0,0,1,0.125
滤波矩阵,0,0,0,1,0,0,0,0,1,0.125
梯度,0,0,0,1,0,0,0,0,1,0.125
误差,0,0,0,1,1,0,0,0,2,0.30625
滤波检测矩阵,0,0,0,1,0,0,0,0,1,0.125
mmse检测,0,0,0,1,1,0,0,0,2,0.30625
瓦产,0,0,0,1,0,0,0,0,1,0.125
mse矩阵,0,0,0,1,0,0,0,0,1,0.125
加性白噪声信号,0,0,0,1,0,0,0,0,1,0.125
信道矩阵,0,0,0,1,0,1,0,0,2,0.30625
mmse检测矩阵,0,0,0,1,0,0,0,0,1,0.125
检测矩阵,0,0,0,1,0,0,0,0,1,0.125
mmse准则,0,0,0,1,0,0,0,0,1,0.125
mimo系统,0,0,0,1,0,0,0,0,1,0.125
数据流性能,0,0,0,1,0,0,0,0,1,0.125
链路评估,1,0,0,1,0,3,1,0,6,1.85
数据流,0,0,0,3,0,1,0,0,4,0.55625
接收检测算法,0,0,0,1,1,0,0,0,2,0.30625
链路级仿真平台,0,0,0,1,0,0,0,0,1,0.125
测试数据,0,0,0,1,0,0,0,0,1,0.125
均方误差,0,0,0,1,0,0,0,0,1,0.125
矢量,0,0,0,1,0,0,0,0,1,0.125
发送信号,0,0,0,1,0,0,0,0,1,0.125
统计量,0,0,0,1,0,0,0,0,1,0.125
最小均方误差准则,0,0,0,1,0,0,0,0,1,0.125
放大噪声,0,0,0,1,0,0,0,0,1,0.125
数据流性能衡量矩阵,0,0,0,1,0,0,0,0,1,0.125
se算法,0,0,0,1,0,0,0,0,1,0.125
有效信噪比合并,0,1,0,1,0,0,0,0,2,2.125
有效信噪比合并模块,0,0,0,1,0,0,0,0,1,0.125
sinr矩阵,0,0,0,1,0,0,0,0,1,0.125
mmse检测算法,0,0,0,1,0,0,0,0,1,0.125
sd,0,0,0,1,0,0,0,0,1,0.125
下行接收检测算法,0,0,0,1,0,0,0,0,1,0.125
开环空间复用技术,0,0,0,1,0,0,0,0,1,0.125
星座调制,0,0,0,1,2,0,0,0,3,0.4875
仿真分析,0,0,0,1,0,0,0,0,1,0.125
仿真场景,0,0,0,1,0,0,0,0,1,0.125
高阶调制链路,0,0,0,4,0,0,0,0,4,0.5
amc,0,0,0,0,9,1,0,0,10,1.8125
tbs,0,0,0,0,1,0,0,0,1,0.18125
amc流程,0,0,0,0,1,0,0,0,1,0.18125
合并算法,0,0,0,0,1,0,0,0,1,0.18125
合并检测算法,0,0,0,0,1,0,0,0,1,0.18125
amc自适应性能,0,0,0,0,1,0,0,0,1,0.18125
送端,0,0,0,0,1,0,0,0,1,0.18125
1amc传输模型,0,0,0,0,1,0,0,0,1,0.18125
吞吐,0,0,0,0,1,0,0,0,1,0.18125
调制解调,0,0,0,0,1,0,0,0,1,0.18125
处理流程,0,0,0,0,1,0,0,1,2,0.3625
ding,0,0,0,0,1,0,0,0,1,0.18125
